,0,1,price,Market Capitalization,Current Liabilities,Shares,Cash,Operating Expenses,Current Ratio,PE Ratio,Earnings/Share,Debt/Equity,Debt,Current Debt,Interest Expense,Revenue,Price/Sales,Num. Active ATMs (all time),Num. Active 424s (all time),Num. Active 424B5s (past year),Num. Active 424B3s (past year),Shares Raised in the Past Year,Dollars Raised in the Past Year,Current Offering (shares),Current Offering (cash),ATM Present,Offering Present,change1m,change5m,open price,pm high,High Change,Detection TS,Hour,Minute,Volume Current Day,Volume PM,Change 1m,Change 5m,trend_data,trend_string,open_price,pm_open,hi_price,length_uptrend,length_retrace,Trend Data (present opportunity),Percentage Downtrend,Max. Downmove,Max. Upmove,Initial Trend,Initial Trend Move,Reaction,Change to High,Change from High,Change from Open,Prior Day Range,Length Prior,Length After,Shares Traded,PD High,Prior Day Price Action Trend,Open,High,Low,Low Change,Range,Change from pm open to pm high,PM high to mkt open,PM retrace: PM gap,Premarket Move Change Classification,Premarket Move Time Classification,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,IO Class,Float Class,downmove_percentage,upmove_percentage,backside_move_type,frontside_move_type,Open Price,Close Price,Downmove%,Upmove%,Max Price,Backward_move,Forward_move,Largest Pop 1m,Largest Pop 5m,Time from open to nearest megaseller,Num. Large Sellers
46,IDXG,2017-02-21,32.0,21004764.0,13024000.0,878860.0,7126000.0,3777000.0,0.818,-1.797,5.6,0.912,4364000.0,0.0,254000.0,3470000.0,1.554,1,6,1,5,2685000.0,0.0,333.0,42589233.0,True,True,-0.021843750000000026,-0.028156250000000018,3.2,3.35,0.04367272611098681,2017-02-21 07:02:00,7.0,2.0,15093.0,1140764.0,-0.009260520223341895,-0.016069726269916873,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               3.0      0.152542    Uptrend     2.95         3.2
1              87.0     -0.058824  Downtrend     2.95         3.2","Uptrend, Downtrend",3.2,2.95,3.35,3,76,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               3.0      0.018750    Uptrend          416        419       3
1             418.0     -0.122699  Downtrend          419        642     223",0.986725663716814,-0.12269938650306747,0.01874999999999988,Uptrend,0.01874999999999988,-0.12269938650306747,0.07534246575342472,-0.09235668789808918,-0.023972602739725967,0.2076923076923077,127.0,780.0,1666657.0,3.14,Sideways,3.1301,3.2668,2.8,-0.10545988946040072,0.14913261557138752,0.13559322033898302,0.04477611940298504,0.3302238805970148,Medium-Small Retracement,Sudden Upmove to Fade,496900.0,395383.33,0.7957,1.48,18.95,Low IO,Low Float,,,micro downmove,no upside,3.1099,2.86,-0.09707707643332593,0.0,3.1099,0.0,-0.08035628155246156,,,,
47,IDXG,2017-03-30,35.70000076293945,21004764.0,13024000.0,878860.0,7126000.0,3777000.0,0.818,-1.797,5.6,0.912,4364000.0,0.0,254000.0,3470000.0,1.554,1,6,1,5,2685000.0,0.0,333.0,42589233.0,True,True,-0.038655462184873916,0.008375350140056033,3.57,4.39,0.04892191142191141,2017-03-30 04:01:00,4.0,1.0,7642.0,9375086.0,-0.02730375426621168,-0.020477815699658675,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              36.0      0.216066    Uptrend     3.61        3.57
1             264.0     -0.186788  Downtrend     3.61        3.57","Uptrend, Downtrend",3.57,3.61,4.39,5,184,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             619.0     -0.193277  Downtrend         1101       1504     403",1.0,-0.19327731092436976,,Downtrend,-0.19327731092436976,,0.5681818181818181,0.0,0.5681818181818181,0.6350710900473936,2150.0,1.0,16656058.0,3.45,Large Uptrend,3.432,3.5999,2.77,-0.19289044289044288,0.2418123543123543,0.2160664819944598,0.18678815489749429,0.8644938963845571,Full Retracement,Sudden Upmove to Fade,672400.0,112895.95999999995,0.16789999999999994,1.34,81.87,Low IO,Low Float,,,downmove,no upside,3.5999,2.88,-0.22775632656462685,0.0,3.5999,0.0,-0.19997777716047668,-0.08707865168539328,-0.06769230769230775,0 days 00:00:00.520711000,2.0
50,KOPN,2017-01-03,3.0,269509976.0,13365707.0,67546360.0,15822495.0,8695097.0,6.239,-10.784,-0.08,0.184,0.0,0.0,0.0,6373347.0,11.903,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.023600000000000062,0.032333333333333325,3.0,3.16,0.13651165819981764,2017-01-03 05:12:00,5.0,12.0,800.0,1057111.0,-0.002830633747444522,0.0001572574304136154,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0             330.0      0.153846  Uptrend      2.6         3.0",Uptrend,3.0,2.6,3.16,16,2,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               8.0      0.150000    Uptrend          371        379       8
1              18.0     -0.114783  Downtrend          379        397      18
2             603.0      0.142764    Uptrend          397        681     284",0.05806451612903226,-0.11478260869565228,0.15000000000000005,Uptrend,0.15000000000000005,-0.11478260869565228,0.09090909090909093,-0.1333333333333333,-0.05454545454545452,0.1538461538461538,50.0,706.0,1195556.0,3.0,Sideways,3.0708,3.49,3.0426,-0.009183274716686205,0.14569493291650384,0.2153846153846154,0.050632911392405104,0.23508137432188084,Medium-Small Retracement,Sudden Downmove,64540000.0,40001892.0,0.6198,27.56,10.46,High IO,Large Float,,,micro downmove,small squeeze,3.097,3.49,-0.006005812076202832,0.126896997093962,3.49,0.126896997093962,0.0,-0.06376811594202904,-0.050632911392405104,0 days 00:00:00.398549000,2.0
51,LJPC,2017-02-27,28.40999984741211,623438990.0,5673000.0,22123456.0,162686000.0,23268000.0,28.975,-5.834,-1.26,0.035,0.0,0.0,0.0,0.0,1632.039,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.03650123196057722,0.052446321717704976,28.41,31.0,0.2751723435324481,2017-02-27 05:24:00,5.0,24.0,400.0,9470327.0,-0.00171232876712335,-0.007134703196347014,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              65.0      0.521846    Uptrend    20.37       28.41
1             145.0     -0.083548  Downtrend    20.37       28.41","Uptrend, Downtrend",28.41,20.37,31.0,14,144,"   Trend Length (m)  Move Percent    Pivot  Start Index  End Index  length
0             605.0       0.25308  Uptrend          919       1358     439",0.0,,0.25307990144315384,Uptrend,0.25307990144315384,,0.060708702449192235,-0.023335789732252588,0.03595622720166741,0.21667662881052,1252.0,21.0,1875986.0,20.355,Sideways,29.447,37.55,29.18,-0.00906713756919209,0.28423948110164016,0.5218458517427589,0.08354838709677419,0.16010165993991446,Small-Medium Retracement,Sudden Upmove to Fade,18260000.0,9444072.0,0.5172,39.2,9.08,High IO,Medium,,,micro downmove,mid squeeze,29.9,35.6,-0.0174983277591973,0.2548494983277594,37.52,0.2548494983277594,-0.05117270788912584,-0.02154626108998732,-0.035704165485973306,,0.0
53,MACK,2017-01-09,37.76553726196289,388446229.0,88222000.0,13057016.0,22300000.0,84214000.0,0.6509999999999999,-2.459,-2.5,-1.339,216861000.0,0.0,7066000.0,61240000.0,2.692,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.01145833333333346,-0.06458333333333326,4.8,5.55,0.0,2017-01-09 03:01:00,3.0,1.0,4800.0,19209406.0,-0.0022959183673468826,-0.01362244897959186,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              14.0      0.289655    Uptrend     4.35         4.8
1              53.0     -0.144385  Downtrend     4.35         4.8
2              68.0      0.145833    Uptrend     4.35         4.8
3              81.0     -0.154545  Downtrend     4.35         4.8
4             114.0      0.032258    Uptrend     4.35         4.8","Uptrend, Downtrend, Uptrend, Downtrend, Uptrend",4.8,4.35,5.55,3,223,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               1.0      0.010417    Uptrend         1419       1420       1
1             628.0     -0.257732  Downtrend         1420       1866     446",0.9977628635346756,-0.2577319587628865,0.01041666666666663,Uptrend,0.01041666666666663,-0.2577319587628865,0.15686274509803913,0.0,0.15686274509803913,0.3602305475504321,1970.0,1.0,27980903.0,4.72,Slight Uptrend,4.855,4.855,3.55,-0.2687950566426365,0.2687950566426365,0.2758620689655173,0.13513513513513514,0.4898648648648648,Medium Retracement,Sudden Upmove to Fade,13020000.0,6615462.0,0.5081,42.83,6.36,High IO,Medium,,,downmove,no upside,4.49,3.59,-0.20935412026726066,0.0,4.49,0.0,-0.20044543429844106,-0.03813664316446302,-0.1010309278350514,0 days 00:05:38.583184000,6.0
58,MGI,2017-03-14,16.129999160766598,934597796.0,,54022994.0,127400000.0,176700000.0,,37.609,0.14,-23.265,913400000.0,,10800000.0,386100000.0,0.564,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.01673899566026036,-0.006825790452572796,16.13,16.4,0.0,2017-03-14 06:09:00,6.0,9.0,13116.0,5909807.0,-0.0006293266205160688,-0.0024543738200125675,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0             145.0      0.218278  Uptrend    13.24       16.13",Uptrend,16.13,13.24,16.4,122,0,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               1.0      0.015499    Uptrend          693        694       1
1             149.0     -0.046703  Downtrend          694        843     149
2             304.0      0.009926    Uptrend          843       1082     239",0.38303341902313626,-0.046703296703296635,0.015499070055796654,Uptrend,0.015499070055796654,-0.046703296703296635,0.0015710919088766358,-0.0070588235294117545,-0.005498821681068365,0.015936254980079625,4.0,1254.0,1869503.0,12.75,Sideways,16.4,16.4,15.62,-0.047560975609756063,0.047560975609756063,0.2386706948640482,0.016463414634146318,0.06897962334053714,Barely Retraces,Sudden Downmove,52840000.0,36491304.00000001,0.6906000000000001,21.24,9.7,High IO,Large Float,,,micro downmove,retracement,16.0199,15.77,-0.02496270263859329,0.005618012596832681,16.1099,0.005618012596832681,-0.0210988274290964,-0.021361416361416245,-0.02319902319902314,0 days 00:00:00.038306000,2.0
61,MRNS,2017-01-23,5.599999904632568,36621760.0,8084000.0,21542212.0,26178000.0,5951000.0,3.748,-1.156,-0.31,0.464,5243000.0,3500000.0,99000.0,0.0,,1,2,0,0,0.0,0.0,5000000.0,8.0,True,True,0.014214285714285738,0.1142857142857144,1.4,1.64,0.28178040707092056,2017-01-23 06:31:00,6.0,31.0,16300.0,16671036.0,-0.006079027355623157,-0.012158054711246202,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              38.0      0.177778    Uptrend     1.35         1.4
1              82.0     -0.119497  Downtrend     1.35         1.4","Uptrend, Downtrend",1.4,1.35,1.64,2,116,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              27.0      0.300000    Uptrend          900        927      27
1             582.0     -0.230769  Downtrend          927       1311     384",0.9343065693430656,-0.23076923076923084,0.3000000000000001,Uptrend,0.3000000000000001,-0.23076923076923084,0.0,-0.20748299319727886,-0.20748299319727886,0.3738317757009345,1.0,1384.0,8850810.0,1.47,Downtrending,1.4199,1.82,1.325,-0.06683569265441228,0.3486160997253329,0.21481481481481465,0.14634146341463414,0.6812447434819181,Full Retracement,Sudden Upmove to Fade,19710000.0,15921738.000000002,0.8078000000000001,18.04,1.18,Mid IO,Medium,,,downmove,small squeeze,1.56,1.4,-0.14724358974358975,0.15705128205128194,1.805,0.15705128205128194,-0.22437673130193908,-0.04997149914497434,-0.08469405051132828,,0.0
62,MRNS,2017-02-14,5.480000019073486,30938916.0,6569000.0,22419504.0,22576000.0,5394000.0,3.909,-1.015,-0.26,0.394,4370000.0,3500000.0,84000.0,0.0,,1,2,0,0,0.0,0.0,5000000.0,8.0,True,True,-0.032846715328467266,0.0,1.37,1.78,0.03396226415094352,2017-02-14 06:30:00,6.0,30.0,4000.0,1560662.0,-0.0071875000000001235,-7.812500000003997e-05,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               1.0      0.259259    Uptrend     1.35        1.37
1             119.0     -0.194118  Downtrend     1.35        1.37","Uptrend, Downtrend",1.37,1.35,1.78,1,85,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             170.0     -0.113139  Downtrend          606        736     130
1             453.0      0.061728    Uptrend          736        872     136",0.4887218045112782,-0.11313868613138688,0.061728395061728364,Downtrend,-0.11313868613138688,0.061728395061728364,0.016000000000000014,-0.03149606299212601,-0.016000000000000014,0.08547008547008557,6.0,1084.0,3586914.0,1.27,Sideways,1.325,1.37,1.215,-0.08301886792452821,0.11698113207547173,0.3185185185185185,0.2303370786516853,0.7231512934413378,Full Retracement,Sudden Upmove to Fade,19710000.0,15923709.000000002,0.8079000000000001,18.06,1.15,Mid IO,Medium,,,downmove,no upside,1.37,1.29,-0.1094890510948906,0.0,1.37,0.0,-0.05839416058394165,-0.036496350364963535,-0.05730403800475055,,0.0
63,NBEV,2017-02-14,4.0,114404696.0,11442748.0,27700895.0,529088.0,4371640.0,0.8740000000000001,-41.3,0.02,4.478,14966815.0,4562179.0,109610.0,10544254.0,4.522,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.025000000000000026,-0.012499999999999956,4.0,5.0,0.07435897435897447,2017-02-14 07:15:00,7.0,15.0,9000.0,585926.0,0.006289308176100628,0.006289308176100628,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              42.0      0.050000    Uptrend      4.0         4.0
1              75.0     -0.047619  Downtrend      4.0         4.0","Uptrend, Downtrend",4.0,4.0,5.0,4,48,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0     -0.031100  Downtrend           51         53       2
1              12.0      0.070802    Uptrend           53         65      12
2              25.0     -0.072289  Downtrend           65         90      25
3              37.0      0.077922    Uptrend           90        126      36
4             313.0     -0.060241  Downtrend          126        344     218",0.8361774744027304,-0.07228915662650608,0.07792207792207799,Downtrend,-0.03110000000000002,0.07080194034472093,,,,,,,,,,3.9,4.19,3.8401,-0.015358974358974318,0.0897179487179488,0.25,0.2,0.8,Full Retracement,Sudden Upmove to Fade,21900000.0,21900000.0,1.0,0.0,0.0,Low IO,Large Float,,,micro downmove,retracement,3.95,3.9,-0.025316455696202552,0.050632911392405104,4.15,0.050632911392405104,-0.06024096385542179,,,,
65,NXTD,2017-01-18,3.6500000953674316,13669342.0,13321405.0,8543339.0,3340050.0,2616975.0,0.8440000000000001,-0.7140000000000001,-0.37,11.556,15014286.0,783739.0,1590100.0,4562169.0,1.767,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.05205479452054793,-0.0684931506849315,3.65,3.84,0.0,2017-01-18 08:12:00,8.0,12.0,25036.0,1794582.0,0.0050000000000001155,-3.0303030302936133e-05,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0              87.0      0.245734  Uptrend     2.93        3.65",Uptrend,3.65,2.93,3.84,38,0,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               1.0      0.044110    Uptrend          189        190       1
1             544.0     -0.194437  Downtrend          190        445     255",0.99609375,-0.19443715560220412,0.0441095890410959,Uptrend,0.0441095890410959,-0.19443715560220412,0.0428571428571429,-0.07876712328767123,-0.039285714285714236,0.1018867924528302,242.0,105.0,305309.0,2.92,Sideways,3.84,3.84,3.0,-0.21875,0.21875,0.3105802047781569,0.04947916666666666,0.15931204212454214,Small-Medium Retracement,Sudden Downmove,7380000.0,5133528.0,0.6956,1.88,28.56,Low IO,Medium,,,downmove,no upside,3.4,3.07,-0.11176470588235292,0.0,3.4,0.0,-0.0970588235294118,-0.09734977696142744,-0.1340855418525322,0 days 00:00:00.166730000,2.0
70,POLA,2017-03-06,10.949999809265137,48890022.0,3505249.0,10143158.0,17817529.0,950256.0,7.684,,0.06,0.153,316821.0,107568.0,4776.0,4966981.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.018264840182648345,-0.030146118721461175,10.95,11.55,0.04368372093023254,2017-03-06 07:48:00,7.0,48.0,16098.0,645494.0,-0.024390243902439046,-0.0331707317073171,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0             122.0         0.095  Uptrend     10.0       10.95",Uptrend,10.95,10.0,11.55,25,32,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              20.0      0.023744    Uptrend          282        302      20
1             368.0     -0.192025  Downtrend          302        604     302
2              16.0      0.021264    Uptrend          604        609       5",0.9235474006116208,-0.1920249776984836,0.023744292237443062,Uptrend,0.023744292237443062,-0.1920249776984836,0.0032967032967034216,-0.04272727272727276,-0.03957142857142849,0.15395796205715448,55.0,320.0,349172.0,9.13,Sideways,10.75,11.2196,9.01,-0.16186046511627908,0.2055441860465116,0.15500000000000008,0.05194805194805207,0.335148722245497,Medium Retracement,Equal Uptrend/Downtrend,10140000.0,4204044.0,0.4146,1.81,56.73,Low IO,Low Float,,,downmove,retracement,10.6199,9.25,-0.1374683377432932,0.05179898115801472,11.17,0.05179898115801472,-0.17188898836168304,,,,
83,TRVN,2017-02-21,4.900000095367432,191812142.0,11045000.0,58301563.0,19848000.0,20975000.0,9.13,-1.662,-0.36,0.5329999999999999,27927000.0,3912000.0,576000.0,0.0,102.3,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.0,0.01938775510204076,4.9,7.4,0.03857142857142858,2017-02-21 06:30:00,6.0,30.0,50422.0,5464677.0,-0.004118852459016442,-0.002049180327868827,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              71.0      0.191576    Uptrend     7.36         4.9
1              24.0     -0.515393  Downtrend     7.36         4.9
2              96.0      0.152941    Uptrend     7.36         4.9","Uptrend, Downtrend, Uptrend",4.9,7.36,7.4,2,120,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0      0.050816    Uptrend          658        660       2
1              28.0     -0.110507  Downtrend          660        688      28
2              28.0      0.074236    Uptrend          688        716      28
3             571.0     -0.095528  Downtrend          716       1098     382",0.9318181818181818,-0.11050689454262964,0.07423580786026197,Uptrend,0.050816326530612174,-0.11050689454262964,0.025706940874036008,-0.0802005012531329,-0.05655526992287922,0.173529411764706,7.0,1370.0,3640538.0,7.98,Sideways,4.9,5.089,4.26,-0.13061224489795928,0.16918367346938787,0.005434782608695656,0.33783783783783783,62.16216216216211,Back to where it came from,Sudden Upmove to Fade,55770000.0,37795329.0,0.6777,31.8,0.43,High IO,Large Float,,,downmove,no upside,4.995,4.45,-0.14714714714714722,0.0,4.995,0.0,-0.10910910910910908,-0.04938271604938276,-0.06297535746881659,,0.0
92,AVEO,2017-06-23,11.300000190734865,337177287.0,14954000.0,11830782.0,30860000.0,9183000.0,2.818,-5.089,-3.0,-3.198,19122000.0,3055000.0,530000.0,351000.0,84.25200000000002,2,4,2,4,30000000.0,0.65,37095777.0,9135000.0,True,True,-0.008849557522123706,0.0,1.13,1.24,0.2321428571428569,2017-06-23 06:56:00,6.0,56.0,69240.0,25969854.0,0.01760000000000006,0.015680000000000142,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               2.0     -0.160000  Downtrend      1.0        1.13
1              10.0      0.190476    Uptrend      1.0        1.13
2               7.0     -0.120000  Downtrend      1.0        1.13
3              38.0      0.409091    Uptrend      1.0        1.13
4              72.0     -0.088710  Downtrend      1.0        1.13","Downtrend, Uptrend, Downtrend, Uptrend, Downtrend",1.13,1.0,1.24,34,73,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              19.0     -0.061947  Downtrend          901        920      19
1             107.0      0.293396    Uptrend          920       1027     107
2             200.0     -0.168271  Downtrend         1027       1227     200
3             303.0      0.113742    Uptrend         1227       1345     118",0.4932432432432433,-0.16827133479212247,0.2933962264150943,Downtrend,-0.061946902654867124,0.2933962264150943,0.024539877300613543,-0.0727481207797172,-0.04999347343688813,0.26596774193548395,1016.0,783.0,5546931.0,0.7849,Sideways,1.12,1.38,1.0516,-0.061071428571428575,0.2932142857142855,0.24,0.08870967741935491,0.3696236559139788,Medium Retracement,Medium Downtrend,11040000.0,10525536.0,0.9534,2.51,2.15,Low IO,Medium,,,micro downmove,small squeeze,1.13,1.23,-0.061946902654867124,0.19716814159292048,1.3528,0.19716814159292048,-0.09077468953282083,-0.061685490877497785,-0.09401709401709392,0 days 00:00:00.269443000,8.0
