,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,Months Left,Accumulated Deficit,Net Working Capital
567,53230000.0,23367970.0,0.439,21.22,34.88,6.839947364775955,-39561000.0,9914000.0
568,87240000.0,59820468.0,0.6857,17.58,13.85,2.174642503668817,-112471000.0,33530000.0
569,170890000.0,136592377.0,0.7993,17.97,2.1,10.461357736240917,-417624000.0,24334000.0
570,30320000.0,27154592.0,0.8956,0.13,10.31,0.790114706264545,-203944000.0,13454000.0
571,36210000.0,8770061.999999998,0.24219999999999994,19.5,56.28,3.484064848206613,-188789459.0,10965262.0
572,7635000.0,5936976.000000001,0.7776000000000001,0.86,21.38,1.9928388143590128,-10333283.0,-467643.0
573,18670000.0,10051928.0,0.5384,45.31,0.85,3.7774230568596767,-264513000.0,12236000.0
574,26010000.0,20071917.0,0.7717,13.02,9.81,2.45766886598262,-104786769.0,10797951.0
575,49010000.0,21637915.0,0.4415,52.76,3.09,1.3270577215782695,1067300000.0,-150400000.0
576,5745000.0,5624929.5,0.9791,0.0,2.09,6.337504196963668,-94972717.0,8571806.0
577,53230000.0,23367970.0,0.439,21.22,34.88,6.839947364775955,-39561000.0,9914000.0
578,18670000.0,10051928.0,0.5384,45.31,0.85,3.7774230568596767,-264513000.0,12236000.0
579,53230000.0,23367970.0,0.439,21.22,34.88,6.839947364775955,-39561000.0,9914000.0
580,18670000.0,10051928.0,0.5384,45.31,0.85,3.7774230568596767,-264513000.0,12236000.0
581,40330000.0,22443645.0,0.5565,38.66,5.69,3.2599700852723936,-580390000.0,-38636000.0
582,63920000.0,14362824.0,0.2247,64.14,13.39,1.795555580681239,533690000.0,3214000.0
583,22750000.0,19992700.0,0.8788,1.34,10.78,2.1062930672963898,-187751383.0,1716173.0
584,30420000.0,24576318.0,0.8079,10.94,8.27,4.67917619989713,-83479098.0,17388703.0
585,10310000.0,9001661.0,0.8731,3.51,9.18,2.722364661516876,-20578234.0,2526597.0
586,14240000.0,8633712.0,0.6063,17.82,21.55,6.73034205053321,-974291000.0,-23561000.0
587,13530000.0,11090541.0,0.8197,11.3,6.73,5.419645625692137,-65128000.0,829000.0
588,7484000.0,3301192.4000000013,0.4411000000000001,1.27,54.62,7.01887731760729,-8395503.0,3282141.0
589,20940000.0,5942771.999999999,0.28379999999999994,0.0,71.62,11.236630823342624,-6698145.0,1105913.0
590,10020000.0,3191369.999999998,0.3184999999999999,0.11,68.04,2.0985645515766,-8417261.0,-9344148.0
591,17300000.0,12355659.999999998,0.7142,27.97,0.61,9.505833680125482,-71585003.0,25782040.0
592,72000000.0,66729600.0,0.9268,3.43,3.89,4.347069098022777,-116661000.0,8424000.0
593,4627000.0,1039686.9,0.2247,64.14,13.39,4.479051229321026,-100246894.0,2909610.0
594,5769000.0,3932727.3,0.6817,0.46,31.37,3.331103562407456,-236932000.0,3176000.0
595,15360000.0,10776576.0,0.7016,0.16,29.68,5.644612805358744,-137376122.0,35471750.0
596,5561000.0,3745333.5,0.6735,1.28,31.37,3.331103562407456,-236932000.0,3176000.0
597,4857000.0,4070166.0,0.838,7.02,9.18,8.6435780149568,-185683000.0,6672000.0
598,7390000.0,5805584.0,0.7856,0.77,20.67,1.9928388143590128,-10333283.0,-467643.0
599,10020000.0,2476943.9999999995,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
600,25970000.0,20316331.0,0.7823,12.46,9.31,2.45766886598262,-104786769.0,10797951.0
601,70730000.0,66514492.0,0.9404,0.64,5.32,4.347069098022777,-116661000.0,8424000.0
602,36150000.0,18035235.0,0.4989,8.86,41.25,4.894632386107354,-208103000.0,29050000.0
603,85440000.0,57338784.0,0.6711,18.44,14.45,2.174642503668817,-112471000.0,33530000.0
604,35050000.0,8187680.000000001,0.2336000000000001,20.35,56.29,3.484064848206613,-188789459.0,10965262.0
605,10310000.0,8639780.0,0.838,7.02,9.18,2.722364661516876,-20578234.0,2526597.0
606,25970000.0,20316331.0,0.7823,12.46,9.31,2.45766886598262,-104786769.0,10797951.0
607,32850000.0,31059675.0,0.9455,2.24,3.21,3.2826440935111982,-38054490.0,3071696.0
608,25780000.0,19610846.0,0.7607,9.67,14.26,6.5745538194728494,-172653951.0,2375786.0
609,4561000.0,3071833.5,0.6735,1.28,31.37,3.331103562407456,-236932000.0,3176000.0
610,9836000.0,3064897.600000001,0.3116000000000001,2.1,66.74,1.049733939052616,-8593737.0,-3768271.0
611,12360000.0,7993212.000000001,0.6467,20.17,15.16,11.173808053345804,-25075545.0,19824299.0
612,165830000.0,128833327.0,0.7769,19.81,2.5,10.461357736240917,-417624000.0,24334000.0
613,25780000.0,19610846.0,0.7607,9.67,14.26,6.5745538194728494,-172653951.0,2375786.0
614,13270000.0,11482531.0,0.8653,6.07,7.4,2.5258964991309902,-531979000.0,17291000.0
615,20320000.0,9361423.999999998,0.4606999999999999,48.45,5.48,16.82321920503739,-211120000.0,17111000.0
616,76600000.0,55006460.0,0.7181,18.11,10.08,1.4475432975360525,-362237000.0,9129000.0
617,10140000.0,9587370.0,0.9455,2.24,3.21,1.4801543733470968,-12215642.0,2194965.0
618,86350000.0,72335395.0,0.8377,15.55,0.68,10.03883024534436,-264716555.0,71792488.0
619,7420000.0,3367196.0,0.4538,0.0,54.62,0.0,-7900300.0,3359130.0
620,4580000.0,3838040.0,0.838,7.02,9.18,8.6435780149568,-185683000.0,6672000.0
621,10020000.0,2476943.9999999995,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
622,17730000.0,13870179.0,0.7823,12.46,9.31,9.505833680125482,-71585003.0,25782040.0
623,10020000.0,2476943.9999999995,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
624,13270000.0,11482531.0,0.8653,6.07,7.4,2.5258964991309902,-531979000.0,17291000.0
625,10310000.0,8639780.0,0.838,7.02,9.18,2.722364661516876,-20578234.0,2526597.0
626,23820000.0,18119874.0,0.7607,9.67,14.26,6.5745538194728494,-172653951.0,2375786.0
627,11790000.0,4615785.000000001,0.3915000000000001,48.37,12.48,0.5313894818507566,-172007090.0,-4428886.0
628,76600000.0,55006460.0,0.7181,18.11,10.08,1.4475432975360525,-362237000.0,9129000.0
629,70730000.0,66514492.0,0.9404,0.64,5.32,11.605624355005162,-110252000.0,12100000.0
630,63430000.0,41020181.0,0.6467,20.17,15.16,,,
631,10310000.0,8639780.0,0.838,7.02,9.18,2.722364661516876,-20578234.0,2526597.0
632,13270000.0,11482531.0,0.8653,6.07,7.4,2.5258964991309902,-531979000.0,17291000.0
633,164150000.0,127528135.0,0.7769,19.81,2.5,10.461357736240917,-417624000.0,24334000.0
634,9443000.0,7656384.3999999985,0.8108,1.28,17.64,4.1700549424621585,19781835.0,23246729.0
635,5582000.0,2185353.0000000005,0.3915000000000001,48.37,12.48,0.5313894818507566,-172007090.0,-4428886.0
636,63920000.0,15615655.999999998,0.2443,64.65,10.92,3.567346505205014,675539000.0,-3721000.0
637,32850000.0,31059675.0,0.9455,2.24,3.21,3.2826440935111982,-38054490.0,3071696.0
638,40370000.0,18598459.0,0.4606999999999999,48.45,5.48,3.2599700852723936,-580390000.0,-38636000.0
639,27260000.0,19182862.0,0.7037,23.72,5.91,8.619286853136519,-1037331000.0,72871000.0
640,29760000.0,1883808.000000004,0.06330000000000012,71.02,22.65,1.0538321581121497,101997000.0,129148000.0
641,17860000.0,8228101.999999997,0.4606999999999999,48.45,5.48,3.7774230568596767,-264513000.0,12236000.0
642,47560000.0,26657380.0,0.5605,31.97,11.98,11.429980219037972,-265067000.0,47900000.0
643,17730000.0,13870179.0,0.7823,12.46,9.31,10.039862922429487,-67696092.0,30065999.0
644,5582000.0,2185353.0000000005,0.3915000000000001,48.37,12.48,0.5313894818507566,-172007090.0,-4428886.0
645,32850000.0,31059675.0,0.9455,2.24,3.21,3.2826440935111982,-38054490.0,3071696.0
646,52140000.0,229415.9999999979,0.00439999999999996,5.56,94.0,8.125333333333334,-187415000.0,4908000.0
647,47560000.0,26657380.0,0.5605,31.97,11.98,11.429980219037972,-265067000.0,47900000.0
648,25860000.0,18197682.0,0.7037,23.72,5.91,4.567810952861481,-198534895.0,12499990.0
649,47100000.0,207239.99999999808,0.00439999999999996,5.56,94.0,8.125333333333334,-187415000.0,4908000.0
650,9073000.0,2242845.6,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
651,47560000.0,26657380.0,0.5605,31.97,11.98,11.429980219037972,-265067000.0,47900000.0
652,23560000.0,10854091.999999998,0.4607,48.45,5.48,21.55176060847776,-213840661.0,16519806.0
653,47100000.0,207239.99999999808,0.00439999999999996,5.56,94.0,8.125333333333334,-187415000.0,4908000.0
654,36830000.0,33585277.0,0.9119,5.54,3.27,2.229165358724844,-289881000.0,-6855000.0
655,4864000.0,4762342.3999999985,0.9791,0.0,2.09,6.337504196963668,-94972717.0,8571806.0
656,34630000.0,27091049.0,0.7823,16.63,5.14,8.381120204100199,-253749262.0,19890923.0
657,47100000.0,207239.99999999808,0.00439999999999996,5.56,94.0,8.125333333333334,-187415000.0,4908000.0
658,34680000.0,32117148.0,0.9261,0.48,6.91,3.9344738731888653,-208363000.0,9187000.0
659,9073000.0,2242845.6,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
660,15310000.0,10741496.0,0.7016,0.16,29.68,2.83231778945188,-133279497.0,39157148.0
661,5582000.0,2185353.0000000005,0.3915000000000001,48.37,12.48,0.5313894818507566,-172007090.0,-4428886.0
662,48260000.0,45166534.0,0.9359,0.64,5.77,11.605624355005162,-110252000.0,12100000.0
663,31100000.0,18069100.0,0.581,1.75,40.15,3.9344738731888653,-208363000.0,9187000.0
664,7972000.0,4221971.2,0.5296000000000001,31.81,15.23,3.892086459449804,16376000.0,66001000.0
665,47100000.0,21746070.0,0.4617,10.95,42.88,8.125333333333334,-187415000.0,4908000.0
666,5582000.0,2247313.2,0.4026,47.23,12.51,0.5313894818507566,-172007090.0,-4428886.0
667,9443000.0,7656384.3999999985,0.8108,1.28,17.64,4.1700549424621585,19781835.0,23246729.0
668,159790000.0,124620221.0,0.7799,19.51,2.5,10.352591603372007,-407701000.0,27617000.0
669,48260000.0,45166534.0,0.9359,0.64,5.77,11.605624355005162,-110252000.0,12100000.0
670,5582000.0,2247313.2,0.4026,47.23,12.51,0.5313894818507566,-172007090.0,-4428886.0
671,31100000.0,18069100.0,0.581,1.75,40.15,3.9344738731888653,-208363000.0,9187000.0
672,9256000.0,5592475.2,0.6042000000000001,0.12,39.46,9.678402891054148,-110243475.0,3495119.0
673,38640000.0,17840088.0,0.4617,10.95,42.88,8.125333333333334,-187415000.0,4908000.0
674,10330000.0,2931653.9999999995,0.28379999999999994,0.0,71.62,0.8902665121668598,-302683000.0,3263000.0
675,16079999.0,1197959.9255,0.07450000000000001,91.0,1.55,25.74713848842289,-581160000.0,38929000.0
676,27850000.0,26944875.0,0.9675,0.04,3.21,3.2826440935111982,-38054490.0,3071696.0
677,4580000.0,4016660.0,0.877,3.12,9.18,8.6435780149568,-185683000.0,6672000.0
678,26320000.0,25872560.0,0.983,0.61,1.09,8.4187575967866,-166610317.0,9026224.0
679,21750000.0,17195550.0,0.7906,6.68,14.26,6.5745538194728494,-172653951.0,2375786.0
680,7390000.0,5809279.0,0.7861,0.72,20.67,1.9928388143590128,-10333283.0,-467643.0
681,10120000.0,9791100.0,0.9675,0.04,3.21,6.158684437711562,-8303989.0,4107926.0
682,20940000.0,5942771.999999999,0.28379999999999994,0.0,71.62,24.84047088385521,-5947113.0,1923691.0
683,27850000.0,26944875.0,0.9675,0.04,3.21,3.2826440935111982,-38054490.0,3071696.0
684,80890000.0,48420754.0,0.5986,36.02,4.12,2.635833981101047,-207175000.0,-81330000.0
685,34860000.0,29428812.000000004,0.8442000000000001,12.11,3.47,6.392296296296298,-158051000.0,27832000.0
686,57980000.0,46094100.0,0.795,7.69,12.81,8.922489792517291,-2255375000.0,21748000.0
687,9073000.0,2242845.6,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
688,48260000.0,45166534.0,0.9359,0.64,5.77,11.605624355005162,-110252000.0,12100000.0
689,9073000.0,2242845.6,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
690,23560000.0,12185232.0,0.5172,42.79,5.49,21.55176060847776,-213840661.0,16519806.0
691,34860000.0,28902426.0,0.8291,13.62,3.47,6.392296296296298,-158051000.0,27832000.0
692,5582000.0,2262384.6,0.4053,46.96,12.51,0.5313894818507566,-172007090.0,-4428886.0
693,27850000.0,26827905.0,0.9633,0.46,3.21,3.2826440935111982,-38054490.0,3071696.0
694,32619999.0,4720113.855299998,0.14469999999999994,20.29,65.24,4.8870598155108205,-184840107.0,13049078.0
695,58140000.0,37006110.00000001,0.6365000000000002,25.37,10.98,0.2386752733089059,-265423000.0,-735000.0
696,9073000.0,2242845.6,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
697,6962000.0,2951888.0000000005,0.424,0.12,57.48,1.4373375192838451,-109423894.0,-268824.0
698,5582000.0,2262384.6,0.4053,46.96,12.51,0.5313894818507566,-172007090.0,-4428886.0
699,44410000.0,36962443.0,0.8323,8.55,8.22,10.79434628975265,-234561000.0,13228000.0
700,9443000.0,7656384.3999999985,0.8108,1.28,17.64,4.1700549424621585,19781835.0,23246729.0
701,32619999.0,4720113.855299998,0.14469999999999994,20.29,65.24,4.8870598155108205,-184840107.0,13049078.0
702,27850000.0,26827905.0,0.9633,0.46,3.21,3.2826440935111982,-38054490.0,3071696.0
703,6962000.0,2951888.0000000005,0.424,0.12,57.48,1.4373375192838451,-109423894.0,-268824.0
704,8530000.0,5087292.0,0.5964,0.21,40.15,3.9344738731888653,-208363000.0,9187000.0
705,15310000.0,6491440.000000001,0.424,0.12,57.48,2.83231778945188,-133279497.0,39157148.0
706,20230000.0,19487559.0,0.9633,0.46,3.21,3.2826440935111982,-38054490.0,3071696.0
707,16120000.0,9267388.0,0.5749,13.9,28.61,2.8111349463086266,-2849317.0,12921555.0
708,5076000.0,2152224.0,0.424,0.12,57.48,1.4373375192838451,-109423894.0,-268824.0
709,57080000.0,47108124.0,0.8253,12.44,5.03,6.148773343097767,-714447000.0,45635000.0
710,20230000.0,19487559.0,0.9633,0.46,3.21,3.2826440935111982,-38054490.0,3071696.0
711,24430000.0,22771203.0,0.9321,4.26,2.53,12.188258459392754,-84312162.0,5137799.0
712,8208000.0,6678028.8,0.8136,1.34,17.3,1.0740417273168366,-415833000.0,50669000.0
713,80890000.0,48202351.0,0.5959,36.35,4.06,2.635833981101047,-207175000.0,-81330000.0
714,19680000.0,18859344.0,0.9583,1.4,2.77,2.1844652024392026,-40156729.0,1354635.0
715,41490000.0,32308263.0,0.7787,17.81,4.32,3.9827635637027066,-434933000.0,106381000.0
716,8530000.0,5087292.0,0.5964,0.21,40.15,3.9344738731888653,-208363000.0,9187000.0
717,112530000.0,49591971.0,0.4407,9.72,46.21,7.5168691137950345,-95132762.0,11474124.0
718,50220000.0,43460388.0,0.8654,4.68,8.78,9.647762548199994,-384269000.0,31628000.0
719,3892000.0,1427974.8,0.3669,36.69,26.62,9.359216238413703,-316331000.0,27316000.0
720,21840000.0,18094440.0,0.8285,2.89,14.26,70.08848951647413,-167071000.0,17282000.0
721,20290000.0,10493988.0,0.5172,42.79,5.49,16.82321920503739,-211120000.0,17111000.0
722,24190000.0,15312270.0,0.633,30.79,5.91,3.8930371492279865,-187172000.0,3089000.0
723,33200000.0,25836240.0,0.7782,16.74,5.44,8.381120204100199,-253749262.0,19890923.0
724,20290000.0,10493988.0,0.5172,42.79,5.49,16.82321920503739,-211120000.0,17111000.0
725,27960000.0,14432952.0,0.5162,45.22,3.16,5.929751222395357,-424809000.0,140920000.0
726,21840000.0,18094440.0,0.8285,2.89,14.26,70.08848951647413,-167071000.0,17282000.0
727,50780000.0,33291368.0,0.6556,15.26,19.18,4.383593205808284,-176173000.0,100055000.0
728,80680000.0,44010940.0,0.5455,41.39,4.06,2.635833981101047,-207175000.0,-81330000.0
729,17220000.0,11344536.0,0.6588,2.83,31.29,70.08848951647413,-167071000.0,17282000.0
730,44660000.0,32155200.0,0.72,10.23,17.77,5.638547638547639,-143181000.0,8155000.0
731,70780000.0,44888676.00000001,0.6342000000000001,5.61,30.97,15.640828548913655,-420742000.0,119459000.0
732,4308000.0,2978120.4,0.6913,2.96,27.91,13.352242694956265,-33241000.0,5898000.0
733,44660000.0,32155200.0,0.72,10.23,17.77,5.638547638547639,-143181000.0,8155000.0
734,12040000.0,9228660.0,0.7665,20.1,3.25,5.34964254136668,-244910000.0,80061000.0
735,48200000.0,34332860.0,0.7123,13.12,15.65,8.974043298852527,-320865000.0,6641000.0
736,45990000.0,33112800.0,0.72,10.23,17.77,9.808441857073953,-284418000.0,96742000.0
737,51130000.0,44999513.0,0.8801,10.92,1.07,8.331814422137004,-324804000.0,68120000.0
738,80680000.0,44010940.0,0.5455,41.39,4.06,2.635833981101047,-207175000.0,-81330000.0
739,8647000.0,6071058.699999997,0.7021,0.0,29.79,,-10028163.0,3565609.0
740,8530000.0,6567247.0,0.7699,0.7,22.31,3.9344738731888653,-208363000.0,9187000.0
741,54270000.0,43388865.0,0.7995,19.31,0.74,8.198738518358638,-220165000.0,32570000.0
742,51130000.0,44999513.0,0.8801,10.92,1.07,8.331814422137004,-324804000.0,68120000.0
743,51150000.0,28956015.000000004,0.5661,0.58,42.81,8.327036470432697,-470039000.0,29354000.0
744,17220000.0,11344536.0,0.6588,2.83,31.29,70.08848951647413,-167071000.0,17282000.0
745,33200000.0,27111120.0,0.8166,11.43,6.91,8.152203136669158,-1008373000.0,27965000.0
746,8552000.0,7194797.6,0.8412999999999999,7.55,8.32,1.049733939052616,-8593737.0,-3768271.0
747,27950000.0,20973680.000000004,0.7504000000000002,21.9,3.06,8.322008642215325,-186201376.0,64904085.0
748,17400000.0,12578460.000000002,0.7229000000000001,0.49,27.22,3.373738708966733,-81103000.0,28016000.0
749,46810000.0,18574208.000000004,0.3968000000000001,57.52,2.8,6.972446433983821,-500462000.0,22618000.0
750,9073000.0,2242845.6,0.24719999999999995,0.11,75.17,2.0985645515766,-8417261.0,-9344148.0
751,3692000.0,521310.4,0.1412,2.41,83.47,20.771231469249965,-53950000.0,15667000.0
752,27160000.0,14478996.0,0.5331,40.79,5.9,10.138785300129312,-1012098000.0,90366000.0
753,66860000.0,55426940.0,0.8290000000000001,10.46,6.64,7.433660252648388,-179461662.0,-20480136.0
754,3636000.0,1431493.1999999997,0.3937,57.5,3.13,2.2210260520221423,-97545048.0,936887.0
755,2884000.0,407220.8,0.1412,2.41,83.47,20.771231469249965,-53950000.0,15667000.0
756,11320000.0,7099904.0,0.6272,3.75,33.53,20.76858149947604,-465783000.0,42083000.0
757,17380000.0,12562264.0,0.7228,0.5,27.22,2.514607843137255,-78823000.0,21372000.0
758,45060000.0,32335056.0,0.7176,10.47,17.77,0.8718989839202921,-328185000.0,-7789000.0
759,27410000.0,24600475.0,0.8975,1.28,8.97,12.252190476190474,-22962000.0,11450000.0
760,26490000.0,26439669.0,0.9981,0.15,0.04,3.808357198424741,-94676903.0,10402103.0
761,30230000.0,13530948.0,0.4476,23.19,32.05,5.755769772816957,-91078000.0,19747000.0
762,17670000.0,11169207.0,0.6321,5.62,31.17,1.6842546931013882,-47151016.0,31136820.0
763,10330000.0,9271175.0,0.8975,1.28,8.97,0.8902665121668598,-302683000.0,3263000.0
764,9073000.0,1398149.3,0.1541,0.11,84.48,1.1506086701332523,-7872792.0,-9315789.0
765,19630000.0,18587647.0,0.9469,3.92,1.39,2.6341099916036943,-36029000.0,1988000.0
766,882300.0,389888.37,0.4418999999999999,43.25,12.56,2.9520881979892115,-168524652.0,-584126.0
767,17810000.0,15238236.0,0.8556,3.15,11.29,13.538140738528915,-56527000.0,15296000.0
768,9073000.0,1398149.3,0.1541,0.11,84.48,1.1506086701332523,-7872792.0,-9315789.0
769,10900000.0,10872750.0,0.9975,0.15,0.1,6.215873384642133,-88278737.0,16390971.0
770,52580000.0,39093230.0,0.7435,24.89,0.76,11.98400596712752,-206359000.0,44989000.0
771,20410000.0,17932226.0,0.8786,11.07,1.07,1.513365977511788,-20094000.0,2385000.0
772,10900000.0,10872750.0,0.9975,0.15,0.1,6.215873384642133,-88278737.0,16390971.0
773,20940000.0,5942771.999999999,0.28379999999999994,0.0,71.62,108.46399751122208,-5550128.0,4568461.0
774,9073000.0,1398149.3,0.1541,0.11,84.48,1.1506086701332523,-7872792.0,-9315789.0
775,10640000.0,7872536.0,0.7399,2.89,23.12,9.818647216308964,-156854565.0,20479745.0
776,12200000.0,11712000.0,0.96,0.06,3.94,2.7617211328976032,-229481000.0,2409000.0
777,150700000.0,139065960.0,0.9228,7.17,0.55,0.8903504155703128,-742616000.0,-104057000.0
778,18220000.0,15220988.0,0.8354,15.15,1.31,6.837675164612527,-135548000.0,74929000.0
779,52580000.0,34066581.99999999,0.6478999999999998,34.45,0.76,11.98400596712752,-206359000.0,44989000.0
780,25820000.0,9667007.999999998,0.3744,16.14,46.42,5.847114751802843,-391229000.0,52640000.0
781,49320000.0,42489180.0,0.8615,7.14,6.71,5.3906948615281935,-452667000.0,39353000.0
782,38970000.0,38061999.0,0.9767,0.18,2.15,0.13169934640522873,-117294000.0,-12963000.0
783,5998000.0,4608863.2,0.7684000000000001,3.44,19.72,3.1550957854406128,-393057000.0,-317000.0
784,41370000.0,28503930.000000004,0.6890000000000001,26.8,4.3,1.8132520033488813,-379614000.0,95146000.0
785,33080000.0,25220192.0,0.7624,8.66,15.1,1.9517977153015276,-129682136.0,11372159.0
786,44540000.0,40460136.0,0.9084,6.62,2.54,8.055654596100277,-347965000.0,-24385000.0
787,17220000.0,11430635.999999998,0.6638,2.33,31.29,48.759583694709455,-166374000.0,17646000.0
788,7504000.0,5886888.0,0.7845,19.1,2.45,14.612812014045458,-5780718.0,6108687.0
789,882300.0,677959.32,0.7684,3.44,19.72,2.9520881979892115,-168524652.0,-584126.0
790,31550000.0,24750975.0,0.7845,19.1,2.45,9.476084010840108,-248843000.0,29138000.0
791,49320000.0,42489180.0,0.8615,7.14,6.71,5.3906948615281935,-452667000.0,39353000.0
792,6267000.0,6048281.7,0.9651,1.14,2.35,8.136666666666667,-186741000.0,17843000.0
793,69040000.0,41734680.0,0.6045,7.8,31.75,15.611091414235654,-407980000.0,127113000.0
794,40470000.0,34193103.0,0.8449,14.79,0.72,24.69380467423945,-99082000.0,77054000.0
795,76680000.0,46153692.0,0.6019,31.11,8.7,2.969201164874552,-120532000.0,53130000.0
796,6101000.0,6095509.1,0.9991,0.07,0.02,0.4403341138408545,-119575767.0,-13486619.0
797,16090000.0,14545360.0,0.904,4.45,5.15,11.609173672621644,-48473373.0,9685766.0
798,6101000.0,6095509.1,0.9991,0.07,0.02,0.4403341138408545,-119575767.0,-13486619.0
799,6267000.0,6048281.7,0.9651,1.14,2.35,8.136666666666667,-186741000.0,17843000.0
800,31970000.0,29313293.0,0.9169,5.0,3.31,37.88758357211079,13423000.0,10086000.0
801,6267000.0,6048281.7,0.9651,1.14,2.35,7.253648366921473,-190978000.0,15597000.0
802,6267000.0,6048281.7,0.9651,1.14,2.35,7.253648366921473,-190978000.0,15597000.0
803,27770000.0,16736979.0,0.6027,37.21,2.52,5.627912501725124,-397227000.0,161290000.0
804,15520000.0,9566528.0,0.6164,9.25,29.11,2.3459863435079265,-3394218.0,10437887.0
805,24040000.0,18878612.0,0.7853,20.45,1.02,7.405002842524163,-170871000.0,14526000.0
806,26770000.0,20835091.0,0.7783,19.27,2.9,10.498719824433065,-235296000.0,41379000.0
807,32040000.0,27179532.0,0.8483,6.05,9.12,2.9694123960289778,-235984000.0,11973000.0
808,23860000.0,22760054.0,0.9539,4.4,0.21,13.00092807424594,-144895000.0,160228000.0
809,49250000.0,42217100.0,0.8572,7.5,6.78,4.0816626430145915,-428743000.0,50305000.0
810,5452000.0,4045929.2,0.7421,23.36,2.43,3.3403773584905667,-240626000.0,35435000.0
811,32979999.0,26087179.20900001,0.7909999999999999,19.88,1.02,4.924648577966656,-176359000.0,94165000.0
812,52550000.0,32418095.0,0.6169,37.55,0.76,14.511805389935606,-193936000.0,56195000.0
813,75660000.0,21487440.000000004,0.28400000000000003,3.19,68.41,1.186032060277254,-15697592.0,259649.0
814,2302000.0,2206927.4,0.9587,1.18,2.95,10.348089393432415,-226474108.0,11061987.0
815,28230000.0,16870247.999999996,0.5975999999999999,2.86,37.38,0.055878334835110614,-239943261.0,-24862075.0
816,45200000.0,38307000.0,0.8475,14.53,0.72,5.763727849485888,-30397000.0,3177000.0
817,22730000.0,19913753.0,0.8761,0.0,12.39,0.4194893948993603,-36018462.0,-1024828.0
818,2831000.0,410778.1,0.1451,2.02,83.47,38.04473684210526,-49252000.0,19749000.0
819,8021000.0,2997447.6999999993,0.3736999999999999,7.7,54.93,11.159695397858956,-364223000.0,32965000.0
820,47560000.0,15204932.0,0.3197,48.69,19.34,0.2368594529115137,-244577000.0,182822000.0
821,2139000.0,2129802.3000000003,0.9957,0.07,0.36,1.1869930881992303,-102854650.0,-17435275.0
822,9986000.0,9158160.6,0.9171,4.94,3.35,3.0131895739558248,-346909000.0,8555000.0
823,45200000.0,38307000.0,0.8475,14.53,0.72,5.763727849485888,-30397000.0,3177000.0
824,13450000.0,11435190.0,0.8502,14.1,0.88,25.511243145306352,-118953297.0,45737663.0
825,14260000.0,9966314.000000002,0.6989000000000001,7.96,22.15,3.5986601705237518,-337096000.0,5328000.0
826,773300.0,639364.44,0.8268,0.71,16.61,1.8929319870451515,-289886000.0,-12034000.0
827,111950000.0,47130950.00000001,0.421,10.42,47.48,4.303936879447492,-85814696.0,9830959.0
828,14500000.0,8244700.0,0.5686,11.54,31.6,0.3074604564080984,-1799584.0,8730102.0
829,773300.0,639364.44,0.8268,0.71,16.61,1.8929319870451515,-289886000.0,-12034000.0
830,112590000.0,100689237.0,0.8943,3.54,7.03,1.0420274642367573,-130048787.0,-16980517.0
831,2484000.0,976708.8,0.3932,9.89,50.79,0.7090542355197696,-855189.0,6858134.0
832,38890000.0,37983863.0,0.9767,0.18,2.15,0.5317909454061251,-114227000.0,-11264000.0
833,13510000.0,9373238.0,0.6938,8.47,22.15,3.5986601705237518,-337096000.0,5328000.0
834,15960000.0,12316331.999999998,0.7716999999999998,21.76,1.07,0.9597226302331534,-210728202.0,-18560712.0
835,2092000.0,822574.4,0.3932,9.89,50.79,0.7090542355197696,-855189.0,6858134.0
836,38890000.0,37983863.0,0.9767,0.18,2.15,0.5317909454061251,-114227000.0,-11264000.0
837,27490000.0,20403078.0,0.7422,23.19,2.59,7.62384833521588,-154159196.0,77504712.0
838,15960000.0,12316331.999999998,0.7716999999999998,21.76,1.07,0.9597226302331534,-210728202.0,-18560712.0
839,22780000.0,21326636.0,0.9362,2.97,3.41,6.926996115666811,-686016000.0,71085000.0
840,12010000.0,9000294.0,0.7494,4.49,20.57,2.4194679918152593,-49220000.0,13519000.0
841,7138000.0,5349217.199999998,0.7493999999999998,4.49,20.57,13.548838710094525,-53493173.0,7257523.0
842,10400000.0,9836320.0,0.9458,5.42,0.0,0.0,-31515.0,-370753.0
843,22490000.0,19672003.0,0.8747,0.0,12.53,0.4194893948993603,-36018462.0,-1024828.0
844,1112000.0,1108441.6,0.9968,0.07,0.25,1.1869930881992303,-102854650.0,-17435275.0
845,1887000.0,1806047.7,0.9571,1.34,2.95,10.348089393432415,-226474108.0,11061987.0
846,62070000.0,44169012.0,0.7116,16.44,12.4,,,
847,13100000.0,11998290.0,0.9159,7.96,0.45,4.860823582358235,-476173000.0,77299000.0
