,Market Capitalization,Current Liabilities,Shares,Cash,Operating Expenses,Current Ratio,PE Ratio,Earnings/Share,Debt/Equity,Debt,Current Debt,Interest Expense,Revenue,Price/Sales
696,32028710.0,14557224.0,9073289.0,245879.0,359307.0,0.358,-1.6119999999999999,-0.07,1.4609999999999999,5656208.0,5656208.0,174488.0,208402.0,5.476
697,23881122.0,810614.0,9256249.0,4070812.0,1289864.0,5.312,-0.565,-0.28,0.223,0.0,0.0,126.0,413458.0,45.622
698,37341639.0,4938541.0,11930236.0,2708223.0,2966092.0,1.35,-0.406,5.62,1.4269999999999998,3159987.0,1970043.0,44877.0,820674.0,10.673
699,90185802.0,10903000.0,44868558.0,22955000.0,4955000.0,2.313,-2.481,-0.06,1.4,6409000.0,1693000.0,0.0,1942000.0,41.503
700,43083359.0,2829070.0,9448105.0,8010420.0,2400929.0,9.418,12.324000000000002,0.07,0.24600000000000002,4977846.0,566747.0,22219.0,9730891.0,1.0190000000000001
701,195585657.0,9936267.0,35051193.0,12232418.0,10766949.0,2.104,-9.3,-0.12,7.011,15694867.0,1666666.0,311958.0,7430311.0,7.838999999999999
702,77854123.0,510684.0,32849841.0,2002492.0,2427254.0,5.829,-3.591,-0.13,0.16899999999999998,0.0,0.0,0.0,0.0,
703,23881122.0,810614.0,9256249.0,4070812.0,1289864.0,5.312,-0.565,-0.28,0.223,0.0,0.0,126.0,413458.0,45.622
704,48859603.0,5135000.0,49353134.0,11349000.0,8734000.0,2.716,-0.051,4.6,0.546,352000.0,352000.0,0.0,0.0,
705,49925395.0,3922999.0,15361660.0,8996860.0,4887912.0,10.042,-2.031,-0.25,0.188,0.0,0.0,0.0,575801.0,8.606
706,77854123.0,510684.0,32849841.0,2002492.0,2427254.0,5.829,-3.591,-0.13,0.16899999999999998,0.0,0.0,0.0,0.0,
707,23866213.0,10662601.0,16459457.0,5185321.0,4733451.0,2.314,-24.166999999999998,0.07,0.38299999999999995,2288436.0,1939192.0,54097.0,18424920.0,0.409
708,23881122.0,810614.0,9256249.0,4070812.0,1289864.0,5.312,-0.565,-0.28,0.223,0.0,0.0,126.0,413458.0,45.622
709,63176958.0,9698000.0,57433598.0,22575000.0,11862000.0,4.5969999999999995,-1.325,-0.2,5.343999999999999,1926000.0,0.0,38000.0,308000.0,20.721
710,77854123.0,510684.0,32849841.0,2002492.0,2427254.0,5.829,-3.591,-0.13,0.16899999999999998,0.0,0.0,0.0,0.0,
711,22233042.0,2015083.0,24431914.0,5663833.0,1424158.0,3.0989999999999998,-2.844,-0.06,0.46,138538.0,138538.0,0.0,0.0,
712,21661960.0,127468000.0,8949744.0,10287000.0,54286000.0,1.263,-0.321,-2.34,10.38,69664000.0,3418000.0,1169000.0,123639000.0,0.043
713,60161418.0,184553000.0,81288229.0,42107000.0,247648000.0,0.563,-0.24100000000000002,-2.71,8.096,351258000.0,80000000.0,13121000.0,59226000.0,0.262
714,22715172.0,5612406.0,24690404.0,4780107.0,3860810.0,1.148,-0.948,-0.21,15.884,800452.0,410896.0,0.0,0.0,
715,56894486.0,22432000.0,41528822.0,35937000.0,17621000.0,3.736,-0.35100000000000003,-0.44,0.406,637000.0,637000.0,0.0,1095000.0,13.46
716,48859603.0,5135000.0,49353134.0,11349000.0,8734000.0,2.716,-0.051,4.6,0.546,352000.0,352000.0,0.0,0.0,
717,184259256.0,5270582.0,122839504.0,11465613.0,6543682.0,2.32,-6.0,-0.06,4.7139999999999995,69056.0,58892.0,26310.0,0.0,
718,30586307.0,4012000.0,60244843.0,34156000.0,7889000.0,9.26,-0.17600000000000002,-0.15,0.23600000000000002,6645000.0,857000.0,0.0,3000.0,25.531
719,28805694.0,12923000.0,9352498.0,9210000.0,6106000.0,2.47,-0.43799999999999994,-1.48,0.716,11731000.0,9492000.0,0.0,144000.0,68.26
720,102134495.0,1387000.0,24729902.0,23081000.0,1576000.0,16.834,-15.296,-0.09,0.063,90000.0,90000.0,0.0,0.0,
721,24830778.0,17200000.0,20521304.0,23440000.0,5597000.0,1.827,-0.9840000000000001,-0.16,2.276,675000.0,675000.0,0.0,1685000.0,3.139
722,46539334.0,8486000.0,35799488.0,4990000.0,8272000.0,0.5,-0.884,-0.32,-5.257999999999999,552000.0,0.0,2000.0,0.0,
723,36017506.0,4468907.0,34632217.0,21684089.0,9509277.0,4.967,-0.8190000000000001,-0.29,0.309,2124484.0,722291.0,0.0,45643.0,179.959
724,24830778.0,17200000.0,20521304.0,23440000.0,5597000.0,1.827,-0.9840000000000001,-0.16,2.276,675000.0,675000.0,0.0,1685000.0,3.139
725,133621266.0,26948000.0,28012844.0,65774000.0,35465000.0,5.577999999999999,-1.255,-0.83,-182.588,135987000.0,2041000.0,3640000.0,16348000.0,2.4459999999999997
726,102134495.0,1387000.0,24729902.0,23081000.0,1576000.0,16.834,-15.296,-0.09,0.063,90000.0,90000.0,0.0,0.0,
727,129639141.0,10880000.0,50838879.0,49804000.0,31509000.0,11.402999999999999,-1.308,-0.75,0.33899999999999997,25112000.0,2000000.0,54000.0,0.0,
728,60161418.0,184553000.0,81288229.0,42107000.0,247648000.0,0.563,-0.24100000000000002,-2.71,8.096,351258000.0,80000000.0,13121000.0,59226000.0,0.262
729,102134495.0,1387000.0,24729902.0,23081000.0,1576000.0,16.834,-15.296,-0.09,0.063,90000.0,90000.0,0.0,0.0,
730,146572740.0,4964000.0,44686811.0,20733000.0,6880000.0,4.2589999999999995,-3.6439999999999997,-0.39,1.554,305000.0,305000.0,0.0,0.0,
731,89442981.0,45616000.0,78458755.0,153432000.0,37951000.0,3.425,-1.5619999999999998,-0.27,5.87,110152000.0,9004000.0,3106000.0,11130000.0,2.4419999999999997
732,42051299.0,4826000.0,7103260.0,33129000.0,1988000.0,7.4460000000000015,-3.4819999999999998,-0.43,0.177,903000.0,143000.0,103000.0,0.0,
733,146572740.0,4964000.0,44686811.0,20733000.0,6880000.0,4.2589999999999995,-3.6439999999999997,-0.39,1.554,305000.0,305000.0,0.0,0.0,
734,82484387.0,28899000.0,12076777.0,15369000.0,13987000.0,3.324,-1.485,-1.13,0.442,1802000.0,483000.0,0.0,0.0,
735,179754006.0,34943000.0,86420195.0,90172000.0,19224000.0,2.766,-1.705,-0.28,10.857999999999999,18905000.0,18905000.0,335000.0,0.0,
736,134518703.0,18276000.0,46068049.0,76370000.0,32330000.0,4.7219999999999995,-1.003,-0.65,0.293,7069000.0,1922000.0,0.0,0.0,
737,69877859.0,10300000.0,52147656.0,25008000.0,12156000.0,6.881,-1.155,-0.23,0.358,0.0,0.0,0.0,0.0,13.975999999999999
738,60161418.0,184553000.0,81288229.0,42107000.0,247648000.0,0.563,-0.24100000000000002,-2.71,8.096,351258000.0,80000000.0,13121000.0,59226000.0,0.262
739,107511666.0,3265665.0,8691323.0,6508055.0,796836.0,5.5820000000000025,-51.542,-0.07,0.256,3294909.0,2499762.0,23233.0,3032480.0,9.901
740,48859603.0,5135000.0,49353134.0,11349000.0,8734000.0,2.716,-0.051,4.6,0.546,352000.0,352000.0,0.0,0.0,
741,103186132.0,8031000.0,86711035.0,90943000.0,15483000.0,11.720999999999998,-1.202,-0.25,0.18600000000000005,0.0,0.0,0.0,0.0,
742,69877859.0,10300000.0,52147656.0,25008000.0,12156000.0,6.881,-1.155,-0.23,0.358,0.0,0.0,0.0,0.0,13.975999999999999
743,121252096.0,38701000.0,83622135.0,129258000.0,16411000.0,3.4210000000000003,-0.96,-0.29,0.252,7950000.0,1699000.0,400000.0,0.0,
744,102134495.0,1387000.0,24729902.0,23081000.0,1576000.0,16.834,-15.296,-0.09,0.063,90000.0,90000.0,0.0,0.0,
745,26935554.0,6541000.0,36582309.0,16399000.0,10460000.0,3.823,-0.759,-0.26,-2.035,166000.0,166000.0,0.0,3287000.0,2.6919999999999997
746,21639112.0,6065636.0,9835960.0,373689.0,2122016.0,0.425,-2.6189999999999998,-0.16,1.246,8381519.0,2545235.0,68198.0,4243539.0,1.431
747,71782343.0,12907752.0,29662125.0,44425830.0,12895514.0,5.824,-1.08,-0.47,0.5710000000000001,14754540.0,226328.0,544080.0,0.0,
748,97546763.0,4641000.0,17735775.0,3171000.0,3103000.0,6.624,-7.6389999999999985,-0.15,0.815,106000.0,46000.0,20000.0,674000.0,36.088
749,196890074.0,12659000.0,49594477.0,15875000.0,12872000.0,2.0869999999999997,-1.995,-0.16,0.81,197000.0,197000.0,0.0,0.0,
750,32028710.0,14557224.0,9073289.0,245879.0,359307.0,0.358,-1.6119999999999999,-0.07,1.4609999999999999,5656208.0,5656208.0,174488.0,208402.0,5.476
751,21117422.0,1244000.0,3691857.0,20426000.0,2413000.0,17.677,-1.765,-0.73,0.075,415000.0,85000.0,0.0,0.0,
752,180436783.0,24587000.0,27215201.0,88729000.0,31569000.0,3.964,-1.5419999999999998,-0.93,-3.362,0.0,0.0,2376000.0,7250000.0,7.827000000000001
753,118020802.0,47044031.0,70671139.0,24868416.0,7540802.0,0.67,-2.8789999999999996,0.02,-2.451,39020000.0,19620000.0,5563263.0,2614.0,313.4170000000001
754,26141166.0,1414695.0,4626755.0,3821712.0,2616607.0,3.057,-2.5340000000000003,-0.76,0.527,83926.0,83926.0,0.0,0.0,9.732000000000001
755,21117422.0,1244000.0,3691857.0,20426000.0,2413000.0,17.677,-1.765,-0.73,0.075,415000.0,85000.0,0.0,0.0,
756,80335236.0,4968000.0,15015932.0,67557000.0,5163000.0,13.73,-3.408,-0.34,0.18899999999999997,10233000.0,2393000.0,0.0,0.0,16.902
757,65068939.0,5308000.0,17398112.0,3329000.0,3026000.0,6.278,-4.561,-0.13,0.787,0.0,0.0,444000.0,681000.0,24.073
758,219463122.0,123504000.0,45064296.0,19214000.0,67580000.0,0.937,-0.8809999999999999,-1.7,5.1,62863000.0,0.0,203000.0,52210000.0,0.731
759,27734365.0,7219000.0,27413626.0,6088000.0,2371000.0,2.474,-4.8180000000000005,-0.03,0.669,2646000.0,994000.0,5000.0,13974000.0,0.529
760,27019535.0,7437265.0,26489740.0,8224801.0,6622993.0,2.399,-0.379,-0.59,-3.603,19730450.0,953094.0,578045.0,3312997.0,2.38
761,83740083.0,40858000.0,30231077.0,11098000.0,5913000.0,1.483,9.232999999999999,0.22,1.594,3889000.0,77000.0,87000.0,48322000.0,0.647
762,31092500.0,4963343.0,17666193.0,3172362.0,5776191.0,7.273,9.777999999999999,0.04,2.9010000000000002,26930296.0,1062810.0,1061794.0,22932335.0,0.342
763,82246360.0,4684000.0,99092000.0,1773000.0,6041000.0,1.6969999999999998,-7.545,-0.04,1.0070000000000001,3190000.0,389000.0,208000.0,5620000.0,3.8080000000000003
764,32028710.0,14557224.0,9073289.0,245879.0,359307.0,0.358,-1.6119999999999999,-0.07,1.4609999999999999,5656208.0,5656208.0,174488.0,208402.0,5.476
765,25910812.0,10425000.0,19629403.0,812000.0,1167000.0,1.321,-7.765,-0.02,1.246,722000.0,598000.0,10000.0,15508000.0,0.53
766,5749736.0,6434375.0,5582268.0,626420.0,3615091.0,0.312,-0.044000000000000004,-3.95,-5.13,3676492.0,2123745.0,49099.0,648220.0,1.673
767,107021074.0,1107000.0,17807167.0,11777000.0,5042000.0,10.937000000000001,-1.4040000000000001,-0.28,0.094,52000.0,0.0,0.0,0.0,214.042
768,32028710.0,14557224.0,9073289.0,245879.0,359307.0,0.358,-1.6119999999999999,-0.07,1.4609999999999999,5656208.0,5656208.0,174488.0,208402.0,5.476
769,27019535.0,7437265.0,26489740.0,8224801.0,6622993.0,2.399,-0.379,-0.59,-3.603,19730450.0,953094.0,578045.0,3312997.0,2.38
770,61949692.0,8571000.0,53869297.0,37159000.0,13899000.0,4.8,-1.173,-0.26,0.344,0.0,0.0,0.0,0.0,
771,50689542.0,10822000.0,21033005.0,1981000.0,4832000.0,0.99,-3.13,-0.2,-4.4510000000000005,21930000.0,1854000.0,1228000.0,4983000.0,1.2429999999999999
772,27019535.0,7437265.0,26489740.0,8224801.0,6622993.0,2.399,-0.379,-0.59,-3.603,19730450.0,953094.0,578045.0,3312997.0,2.38
773,42516007.0,1717103.0,20943846.0,3318155.0,409641.0,2.12,-25.375,-0.02,0.47600000000000003,1197819.0,358938.0,0.0,0.0,
774,32028710.0,14557224.0,9073289.0,245879.0,359307.0,0.358,-1.6119999999999999,-0.07,1.4609999999999999,5656208.0,5656208.0,174488.0,208402.0,5.476
775,21635654.0,7396525.0,10710720.0,16946203.0,9755989.0,2.793,-0.527,-0.92,0.52,1805472.0,1247938.0,992.0,0.0,
776,11037901.0,35412756.0,16003916.0,15451992.0,2713811.0,0.644,-0.068,-3.55,-2.804,1470751.0,171368.0,796141.0,0.0,
777,90539877.0,401313000.0,150698864.0,15225000.0,178573000.0,0.7859999999999999,-0.318,-0.89,-5.129,1542416000.0,79013000.0,39747000.0,372917000.0,0.057999999999999996
778,56477046.0,9210000.0,18218402.0,16272000.0,11990000.0,7.945,-3.78,-0.64,0.245,5814000.0,687000.0,2000.0,0.0,2.042
779,61949692.0,8571000.0,53869297.0,37159000.0,13899000.0,4.8,-1.173,-0.26,0.344,0.0,0.0,0.0,0.0,
780,78528183.0,13487000.0,26985630.0,27273000.0,23988000.0,3.647,,-0.87,0.361,4143000.0,538000.0,0.0,1395000.0,
781,117143565.0,20238000.0,51154395.0,47923000.0,17649000.0,2.45,-1.3880000000000001,-0.35,0.486,8178000.0,1696000.0,0.0,0.0,-55.049
782,49296269.0,19457000.0,39124023.0,68000.0,5511000.0,0.203,,-0.06,3.694,1796000.0,1546000.0,145000.0,5637000.0,2.147
783,3226521.0,8198000.0,8197462.0,4821000.0,5161000.0,0.708,-0.113,-0.75,-1.994,0.0,0.0,0.0,63000.0,1.459
784,69946450.0,38989000.0,41388432.0,29898000.0,23021000.0,3.728,-0.38,-1.34,0.8809999999999999,30572000.0,642000.0,0.0,983000.0,4.496
785,76195826.0,2724679.0,33128620.0,15640606.0,5290408.0,10.294,-2.7060000000000004,-0.18,0.08199999999999999,565779.0,533289.0,0.0,1158882.0,11.377
786,83088910.0,57698000.0,46679163.0,16393000.0,10079000.0,0.413,-1.319,-0.31,-2.322,44648000.0,42258000.0,1876000.0,1677000.0,11.772
787,23073862.0,907000.0,17219300.0,17804000.0,779000.0,20.054000000000002,-13.4,-0.04,0.053,113000.0,90000.0,0.0,0.0,
788,33920195.0,461634.0,7504468.0,5030583.0,1280094.0,12.228,-1.193,-0.07,0.08800000000000001,0.0,0.0,0.0,410370.0,58.316
789,5749736.0,6434375.0,5582268.0,626420.0,3615091.0,0.312,-0.044000000000000004,-3.95,-5.13,3676492.0,2123745.0,49099.0,648220.0,1.673
790,78635902.0,31579000.0,33040295.0,73824000.0,16072000.0,2.454,-1.676,0.08,0.669,10748000.0,10748000.0,0.0,19100000.0,4.117
791,117143565.0,20238000.0,51154395.0,47923000.0,17649000.0,2.45,-1.3880000000000001,-0.35,0.486,8178000.0,1696000.0,0.0,0.0,-55.049
792,49888280.0,6023000.0,8646149.0,20541000.0,6744000.0,5.58,-1.568,-2.04,1.703,2196000.0,633000.0,3000.0,392000.0,41.678000000000004
793,115371568.0,46853000.0,70780103.0,151019000.0,29610000.0,3.55,-1.614,-0.22,5.683,109923000.0,17213000.0,3168000.0,9772000.0,-0.884
794,108304577.0,6293000.0,40563512.0,73294000.0,9996000.0,11.817,-2.023,-0.25,0.342,15333000.0,239000.0,578000.0,0.0,-2166.092
795,19409087.0,38540000.0,76534253.0,52198000.0,264970000.0,1.7209999999999999,-0.045,-2.89,3.648,124077000.0,3193000.0,2775000.0,49201000.0,0.08900000000000001
796,37879065.0,8568164.0,51153362.0,2069534.0,6752369.0,0.8809999999999999,-0.013999999999999999,-2.0,1.34,7120478.0,442017.0,1352845.0,972779.0,6.46
797,170337771.0,2733959.0,16932184.0,8708641.0,4300613.0,3.258,-4.355,-0.27,0.382,0.0,0.0,0.0,0.0,
798,37879065.0,8568164.0,51153362.0,2069534.0,6752369.0,0.8809999999999999,-0.013999999999999999,-2.0,1.34,7120478.0,442017.0,1352845.0,972779.0,6.46
799,49888280.0,6023000.0,8646149.0,20541000.0,6744000.0,5.58,-1.568,-2.04,1.703,2196000.0,633000.0,3000.0,392000.0,41.678000000000004
800,168053716.0,66616000.0,11986713.0,56669000.0,4537000.0,1.151,32.605,0.04,0.774,9070000.0,9070000.0,96000.0,76191000.0,0.585
801,44182308.0,4157000.0,6266994.0,14646000.0,5460000.0,5.292000000000002,-9.93,0.84,2.059,2203000.0,594000.0,0.0,203000.0,37.602
802,44182308.0,4157000.0,6266994.0,14646000.0,5460000.0,5.292000000000002,-9.93,0.84,2.059,2203000.0,594000.0,0.0,203000.0,37.602
803,169959224.0,25717000.0,27771115.0,62737000.0,33814000.0,7.272,-1.44,-0.9,3.6889999999999996,131895000.0,1585000.0,3797000.0,12691000.0,3.52
804,29791960.0,12486288.0,15516646.0,4944853.0,6393638.0,1.8359999999999999,-21.333000000000002,-0.11,0.5489999999999999,4200466.0,3325805.0,53013.0,14886236.0,0.609
805,37260138.0,8456000.0,24038799.0,15747000.0,8461000.0,1.986,-1.325,-0.37,0.841,742000.0,0.0,9000.0,0.0,
806,34798386.0,18608000.0,26767989.0,44573000.0,14268000.0,2.5660000000000003,-0.653,-0.49,0.628,10710000.0,10710000.0,0.0,0.0,
807,215056327.0,4945000.0,36951259.0,6611000.0,6948000.0,4.159,27.714000000000002,0.11,0.39799999999999996,7192000.0,1057000.0,-31000.0,10854000.0,6.485
808,366181319.0,7160000.0,23964746.0,41270000.0,12140000.0,24.535999999999998,,-0.46,0.042,0.0,0.0,0.0,0.0,
809,112933070.0,25542000.0,49315751.0,42609000.0,23976000.0,2.541,-1.396,-0.49,0.488,8401000.0,1693000.0,0.0,0.0,-269.53
810,61836116.0,7248000.0,55708213.0,19478000.0,11253000.0,4.987,-2.0180000000000002,-0.16,2.949,17993000.0,28000.0,209000.0,57000.0,248.338
811,133245813.0,77595000.0,32981637.0,37994000.0,25453000.0,2.028,-4.591,-0.21,1.1159999999999999,21108000.0,2729000.0,0.0,17446000.0,2.113
812,60991446.0,9204000.0,52578833.0,49436000.0,12513000.0,5.888,-1.172,-0.24,0.266,0.0,0.0,0.0,0.0,
813,138449819.0,1034793.0,75655639.0,3401304.0,4423644.0,3.858,-9.632,-0.06,0.531,1000000.0,0.0,546879.0,399727.0,96.001
814,23018235.0,5821870.0,23018235.0,12590597.0,4439322.0,2.747,-0.24,-0.38,0.52,3293901.0,2310482.0,63574.0,1191323.0,6.0
815,59572651.0,23217892.0,28233484.0,14026832.0,6228011.0,0.81,-1.024,-0.2,-5.274,11362979.0,7953098.0,1081779.0,583848.0,19.44
816,47908871.0,9591000.0,45197048.0,18695000.0,3632000.0,2.106,-3.029,-0.03,0.442,171000.0,0.0,0.0,0.0,
817,13524315.0,528916.0,22733762.0,2380396.0,2976108.0,5.399,-1.608,-0.14,0.215,0.0,0.0,234065.0,260970.0,13.107000000000001
818,34489973.0,1033000.0,2883777.0,17106000.0,2489000.0,18.011,-1.228,-0.87,0.078,407000.0,34000.0,0.0,0.0,
819,7413041.0,5670000.0,24710135.0,41755000.0,10136000.0,8.023,-0.071,-1.0,0.139,0.0,0.0,0.0,6000.0,0.337
820,166625879.0,730165000.0,47607394.0,8222000.0,115469000.0,1.161,-9.211,-0.68,2.571,511789000.0,211155000.0,2532000.0,319657000.0,0.083
821,70473576.0,20835000.0,46364195.0,1606627.0,11067585.0,0.353,-0.017,-15.11,-17.464000000000002,11864793.0,3988823.0,3656978.0,1705694.0,11.7
822,129297146.0,3122000.0,10093454.0,36121000.0,15007000.0,12.65,-0.536,-1.52,0.046,0.0,0.0,34000.0,0.0,
823,47908871.0,9591000.0,45197048.0,18695000.0,3632000.0,2.106,-3.029,-0.03,0.442,171000.0,0.0,0.0,0.0,
824,32516562.0,3480388.0,15338001.0,41705912.0,5176913.0,13.247,35.333,-0.26,0.102,163724.0,163724.0,748.0,1626029.0,3.3160000000000003
825,11019100.0,4342000.0,15741571.0,2292000.0,5138000.0,1.265,-1.296,-0.38,-12.841,4576000.0,1586000.0,253000.0,502000.0,2.542
826,3704487.0,8451000.0,2916919.0,2688000.0,4905000.0,0.452,-0.124,-3.22,6.0429999999999975,15382000.0,0.0,661000.0,12908000.0,0.075
827,113070446.0,4202559.0,111950937.0,19466419.0,6177486.0,4.871,-3.483,-0.03,0.845,292486.0,250485.0,32979.0,0.0,
828,29791960.0,12486288.0,15516646.0,4944853.0,6393638.0,1.8359999999999999,-21.333000000000002,-0.11,0.5489999999999999,4200466.0,3325805.0,53013.0,14886236.0,0.609
829,3704487.0,8451000.0,2916919.0,2688000.0,4905000.0,0.452,-0.124,-3.22,6.0429999999999975,15382000.0,0.0,661000.0,12908000.0,0.075
830,231439358.0,34976492.0,130022111.0,1060387.0,8024135.0,0.797,29.666999999999998,0.05,0.691,23568152.0,5368439.0,580876.0,14454308.0,2.309
831,5118006.0,30443015.0,3367109.0,2446118.0,9035398.0,1.2830000000000001,-0.151,-1.59,1.349,9049698.0,0.0,2387408.0,22452050.0,0.063
832,66632843.0,17497000.0,38966575.0,248000.0,5712000.0,0.259,,-0.08,2.8089999999999997,2025000.0,1775000.0,151000.0,5510000.0,2.9560000000000004
833,11019100.0,4342000.0,15741571.0,2292000.0,5138000.0,1.265,-1.296,-0.38,-12.841,4576000.0,1586000.0,253000.0,502000.0,2.542
834,48760775.0,3802514.0,23555930.0,16110630.0,2248728.0,4.83,-0.92,-0.08,0.185,950287.0,889232.0,48819.0,2467050.0,6.1339999999999995
835,5118006.0,30443015.0,3367109.0,2446118.0,9035398.0,1.2830000000000001,-0.151,-1.59,1.349,9049698.0,0.0,2387408.0,22452050.0,0.063
836,66632843.0,17497000.0,38966575.0,248000.0,5712000.0,0.259,,-0.08,2.8089999999999997,2025000.0,1775000.0,151000.0,5510000.0,2.9560000000000004
837,143682667.0,6389520.0,27578247.0,39399564.0,13731424.0,11.402000000000001,-2.6310000000000002,-0.49,0.09699999999999999,327868.0,211744.0,28649.0,0.0,
838,48760775.0,3802514.0,23555930.0,16110630.0,2248728.0,4.83,-0.92,-0.08,0.185,950287.0,889232.0,48819.0,2467050.0,6.1339999999999995
839,144201654.0,54035000.0,22780672.0,84176000.0,26461000.0,1.6980000000000002,-1.136,-1.23,2.456,41499000.0,23441000.0,1558000.0,0.0,
840,41543784.0,947000.0,12006874.0,2974000.0,2741000.0,12.963,,-0.21,0.094,203000.0,55000.0,0.0,0.0,
841,33319838.0,1015004.0,7504468.0,6363096.0,1320854.0,7.018,-1.6440000000000001,-0.3,0.163,0.0,0.0,0.0,500.0,147.73
842,87559661.0,2442503.0,10958656.0,22367289.0,,10.04,-3.917,,0.111,0.0,0.0,,,8.017999999999999
843,13524315.0,528916.0,22733762.0,2380396.0,2976108.0,5.399,-1.608,-0.14,0.215,0.0,0.0,234065.0,260970.0,13.107000000000001
844,70473576.0,20835000.0,46364195.0,1606627.0,11067585.0,0.353,-0.017,-15.11,-17.464000000000002,11864793.0,3988823.0,3656978.0,1705694.0,11.7
845,23018235.0,5821870.0,23018235.0,12590597.0,4439322.0,2.747,-0.24,-0.38,0.52,3293901.0,2310482.0,63574.0,1191323.0,6.0
846,172498769.0,,62049917.0,133500000.0,141700000.0,,-2.46,-0.41,-19.52,842100000.0,,14000000.0,323800000.0,0.129
847,110968390.0,59700000.0,13085895.0,96774000.0,53203000.0,2.326,-1.531,-0.59,2.039,154508000.0,0.0,2226000.0,119166000.0,0.201
848,13867611.0,5075742.0,11613442.0,331665.0,-1616830.0,1.913,-0.8240000000000001,-0.03,-6.186,6597498.0,357498.0,0.0,2546983.0,1.339
849,5118006.0,30443015.0,3367109.0,2446118.0,9035398.0,1.2830000000000001,-0.151,-1.59,1.349,9049698.0,0.0,2387408.0,22452050.0,0.063
850,70473576.0,20835000.0,46364195.0,1606627.0,11067585.0,0.353,-0.017,-15.11,-17.464000000000002,11864793.0,3988823.0,3656978.0,1705694.0,11.7
851,122200574.0,4778000.0,33664070.0,125143000.0,13652000.0,26.888,-2.503,-0.36,0.040999999999999995,0.0,0.0,0.0,925000.0,32.183
852,224084681.0,21981000.0,27128896.0,124355000.0,33366000.0,6.023,-1.395,-1.12,-14.491,0.0,0.0,2806000.0,5703000.0,12.623
853,224084681.0,21981000.0,27128896.0,124355000.0,33366000.0,6.023,-1.395,-1.12,-14.491,0.0,0.0,2806000.0,5703000.0,12.623
854,6254367811.0,791035000.0,154696211.0,723229000.0,299051000.0,2.8960000000000004,25.916999999999998,0.56,0.782,688918000.0,7000000.0,9404000.0,960606000.0,1.785
855,36253693.0,8935000.0,1867207.0,78831000.0,15207000.0,9.244,-0.63,-8.0,0.19399999999999998,5437000.0,668000.0,0.0,0.0,
856,144960665.0,1976375.0,16088864.0,11387168.0,2975326.0,5.901,-2.384,-0.2,0.185,47781.0,47781.0,0.0,0.0,
857,40489036.0,11127000.0,51128976.0,29464000.0,20607000.0,8.186,-0.521,-0.39,0.29,0.0,0.0,0.0,0.0,6.687
858,32440185.0,11509000.0,15018604.0,19744000.0,13989000.0,7.33,-0.6709999999999999,-0.84,0.298,4405000.0,2538000.0,0.0,715000.0,6.6960000000000015
859,92177654.0,10015000.0,26149689.0,58986000.0,10066000.0,5.9639999999999995,-1.56,-0.42,0.841,20638000.0,3718000.0,299000.0,0.0,
860,44851410.0,7180000.0,35881128.0,8282000.0,4910000.0,6.454,2.5,0.13,0.258,3252000.0,793000.0,91000.0,138000.0,74.877
861,59572651.0,23217892.0,28233484.0,14026832.0,6228011.0,0.81,-1.024,-0.2,-5.274,11362979.0,7953098.0,1081779.0,583848.0,19.44
862,144960665.0,1976375.0,16088864.0,11387168.0,2975326.0,5.901,-2.384,-0.2,0.185,47781.0,47781.0,0.0,0.0,
863,144960665.0,1976375.0,16088864.0,11387168.0,2975326.0,5.901,-2.384,-0.2,0.185,47781.0,47781.0,0.0,0.0,
864,23018235.0,5821870.0,23018235.0,12590597.0,4439322.0,2.747,-0.24,-0.38,0.52,3293901.0,2310482.0,63574.0,1191323.0,6.0
865,59572651.0,23217892.0,28233484.0,14026832.0,6228011.0,0.81,-1.024,-0.2,-5.274,11362979.0,7953098.0,1081779.0,583848.0,19.44
866,24547734.0,4977000.0,10672928.0,25147780.0,7413548.0,5.728,-0.536,-0.58,0.231,83760.0,83760.0,2818.0,0.0,
867,223710191.0,53714883.0,66186447.0,23519496.0,3212781.0,0.512,-2.9139999999999997,-0.61,-1.7919999999999998,15767022.0,7194840.0,32718876.0,5508.0,556.562
868,24547734.0,4977000.0,10672928.0,25147780.0,7413548.0,5.728,-0.536,-0.58,0.231,83760.0,83760.0,2818.0,0.0,
869,23018235.0,5821870.0,23018235.0,12590597.0,4439322.0,2.747,-0.24,-0.38,0.52,3293901.0,2310482.0,63574.0,1191323.0,6.0
870,20577319.0,2673987.0,9396036.0,16849631.0,3200359.0,6.8,-0.779,-0.46,0.19699999999999998,568.0,568.0,0.0,0.0,
871,774897718.0,256407000.0,19904899.0,76082000.0,74400000.0,2.235,-15.207,-0.93,2.461,728653000.0,0.0,12856000.0,269607000.0,0.68
872,118481098.0,7948000.0,101265896.0,64951000.0,10561000.0,8.496,-1.17,-0.67,7.303,0.0,0.0,0.0,0.0,
873,23018235.0,5821870.0,23018235.0,12590597.0,4439322.0,2.747,-0.24,-0.38,0.52,3293901.0,2310482.0,63574.0,1191323.0,6.0
874,59572651.0,23217892.0,28233484.0,14026832.0,6228011.0,0.81,-1.024,-0.2,-5.274,11362979.0,7953098.0,1081779.0,583848.0,19.44
875,59572651.0,23217892.0,28233484.0,14026832.0,6228011.0,0.81,-1.024,-0.2,-5.274,11362979.0,7953098.0,1081779.0,583848.0,19.44
