,Failure Rate,Average Dump,Average Success,# Dumps,Splits
406,0.7333333333333333,-0.07765336923925281,0.1050457558500078,15,1.0
407,0.7272727272727273,-0.11510160526138115,0.10715231500146244,11,1.0
408,1.0,-0.11280545029346561,,3,1.0
409,0.6428571428571429,-0.09023554631825512,0.47549868452171545,14,1.0
410,0.6666666666666666,-0.09566621139458317,0.556413002735191,24,3.000000000000003
411,0.5,-0.06577957556984407,0.1787555587319738,8,1.0
412,0.5294117647058824,-0.08867261968979856,0.15386300813014422,17,1.0
413,0.7631578947368421,-0.14716176442338139,0.08748582967121768,38,1.0
414,0.6309523809523809,-0.10677604499440381,0.09190823153246874,84,2.1599999999999997
415,0.875,-0.11735372435862702,0.01902173913043474,8,0.02
416,0.7777777777777778,-0.08455281921171601,0.026817007932115867,9,1.0
417,0.8125,-0.08275736191811724,0.06650251780545545,16,0.4
418,0.5555555555555556,-0.11002943040190619,0.3234625274733462,18,1.0
419,0.6666666666666666,-0.09566621139458317,0.556413002735191,24,3.000000000000003
420,0.7894736842105263,-0.06902633345376326,0.061855642915205296,19,1.5
421,0.8888888888888888,-0.1059200775954213,0.6401273885350319,9,1.0
422,0.5714285714285714,-0.07011698571510154,0.16661998598065433,14,0.005555333333333333
423,0.8333333333333334,-0.15337704795317567,0.6850828729281766,6,0.1
424,0.75,-0.0844927149219832,0.08503172951012318,8,0.05
425,0.725,-0.13783196125956362,0.14762250054277956,40,1.0
426,0.9230769230769231,-0.12336360100136208,0.666040335713391,13,0.03333333333333333
427,0.5,-0.062390255025528044,0.22603506728501374,8,1.0
428,0.7215189873417721,-0.11685679972558476,0.14735481338938952,79,1.0
429,0.8627450980392157,-0.12795875962784037,0.22272684666872186,51,0.1
430,1.0,-0.053963854274397996,,9,1.0
431,0.8,-0.16347137238546117,0.26694915254237306,5,1.0
432,0.8235294117647058,-0.09309046455094856,0.16300944853765212,17,1.0
433,0.6190476190476191,-0.09547099232398448,0.09922797827691121,21,1.0
434,0.375,-0.06176986427265416,0.13661190898353207,16,1.0
435,0.5882352941176471,-0.11002943040190619,0.32242736548134954,17,1.0
436,0.6,-0.06805214809793399,0.36122440096242125,20,0.5
437,0.84375,-0.12448583450240955,0.3758933457859069,32,1.0
438,0.8333333333333334,-0.12645555474187917,0.1044791103519378,30,0.016666666666666666
439,0.6,-0.06998187436571672,0.3234256423665491,10,0.0004
440,0.8333333333333334,-0.07939988491151975,0.38504155124653744,6,1.0
441,0.8620689655172413,-0.12645555474187917,0.11644794454369584,29,0.016666666666666666
442,0.725,-0.13783196125956362,0.14762250054277956,40,1.0
443,1.0,-0.11280545029346561,,3,1.0
444,0.8627450980392157,-0.12795875962784037,0.22272684666872186,51,0.1
445,0.85,-0.10172865051595634,0.0731197662792151,20,0.2
446,0.625,-0.15856861278464907,0.09046906442195958,8,1.0
447,0.8260869565217391,-0.07387754216333302,0.13136557316150577,23,0.125
448,0.7096774193548387,-0.12109535362322627,0.2021462577105927,31,0.002
449,0.7948717948717948,-0.1098461204300458,0.06582923083144851,39,1.0
450,0.5789473684210527,-0.06298758190341675,0.36122440096242125,19,0.5
451,0.4444444444444444,-0.11896424777163742,0.1132262725642322,9,1.0
452,0.8,-0.22805678881311486,0.023890784982935096,5,1.0
453,0.6,-0.09708632864083826,0.09922797827691121,20,1.0
454,0.5789473684210527,-0.13164768096638643,0.17215820441891025,19,0.06666666666666667
455,0.8181818181818182,-0.07245878313472026,0.13136557316150577,22,0.125
456,0.8888888888888888,-0.08201663046032923,0.012499999999999956,9,1.0
457,0.8627450980392157,-0.12795875962784037,0.22272684666872186,51,0.1
458,1.0,-0.10801524166526966,,7,1.0
459,0.4,-0.06176986427265416,0.13692901422798678,15,1.0
460,0.75,-0.10625381183197084,0.15381024239563262,12,1.4900000000000009
461,0.875,-0.09309046455094856,0.23536783134306355,16,1.0
462,0.42857142857142855,-0.06176986427265416,0.13017579427281678,14,1.0
463,0.8571428571428571,-0.12589463221140532,0.11644794454369584,28,0.05
464,0.631578947368421,-0.09708632864083826,0.09961894259215917,19,1.0
465,0.8,-0.0997818294052536,0.06691392495385236,20,1.0
466,0.8333333333333334,-0.08698892203785977,0.08720930232558148,6,1.0
467,0.8518518518518519,-0.12317891342131157,0.11644794454369584,27,0.05
468,1.0,-0.11280545029346561,,3,1.0
469,0.86,-0.12964676350676976,0.22272684666872186,50,0.1
470,0.7,-0.12643662896582888,0.2021462577105927,30,0.002
471,0.5,-0.062390255025528044,0.22603506728501374,8,1.0
472,0.8,-0.08072711120698771,0.055543987430317965,20,1.0
473,1.0,-0.05982281123600271,,8,1.0
474,0.6666666666666666,-0.07292189611717212,0.22426958160419286,12,1.0
475,0.8636363636363636,-0.08852217928490955,0.07682655332928547,22,0.125
476,0.6923076923076923,-0.07782483338323216,0.055165078364736886,26,0.015625
477,0.75,-0.07512840466926064,0.08000000000000007,4,1.0
478,0.6,-0.10428393760666016,0.2167093578902217,15,1.0
479,0.5789473684210527,-0.10358657772519743,0.09963826440257499,19,0.03333333333333333
480,0.7319587628865979,-0.07231714594206531,0.13093266559735622,97,8.333500000000001e-05
481,0.7,-0.11620726841440931,0.10715231500146244,10,1.0
482,0.72,-0.10599618727623289,0.16242703931153032,25,0.1
483,0.75,-0.08844801897878062,0.24336903508768395,52,0.0010582433857142855
484,0.46153846153846156,-0.06176986427265416,0.13270090774036206,13,1.0
485,0.8333333333333334,-0.08552360442871129,0.0371413406439378,12,1.0
486,0.5882352941176471,-0.11002943040190619,0.32242736548134954,17,1.0
487,0.78125,-0.10856412034301342,0.13910696843649248,32,0.1
488,0.8,-0.1190327754163681,,5,0.1
489,0.75,-0.03758843177215391,0.06403110903460278,8,1.5
490,0.7027027027027027,-0.1369193430403932,0.14762250054277956,37,1.0
491,0.8064516129032258,-0.10856412034301342,0.15929745119986,31,0.1
492,0.8888888888888888,-0.08201663046032923,0.012499999999999956,9,1.0
493,0.5714285714285714,-0.062390255025528044,0.1557218264080295,7,1.0
494,0.88,-0.12636909476510447,0.10004920213188073,25,0.05
495,0.5625,-0.10959669482068336,0.32242736548134954,16,1.0
496,0.5625,-0.10959669482068336,0.32242736548134954,16,1.0
497,0.8333333333333334,-0.15337704795317567,0.6850828729281766,6,0.1
498,0.8541666666666666,-0.12834545884547877,0.22272684666872186,48,0.1
499,0.8,-0.0997818294052536,0.06691392495385236,20,1.0
500,0.9130434782608695,-0.10220482861174544,0.08706048208757174,23,1.0
501,1.0,-0.22078840178999695,,5,1.0
502,0.7222222222222222,-0.08101374593345255,0.15499817098462068,18,0.16667
503,0.75,-0.0825040934288138,0.06301369863013698,4,1.0
504,0.5,-0.0719789193732456,0.15386300813014422,16,1.0
505,1.0,-0.22078840178999695,,5,1.0
506,0.6,-0.11159660569427282,0.07983613705456818,15,0.007352941176470588
507,0.5714285714285714,-0.062390255025528044,0.1557218264080295,7,1.0
508,0.8,-0.08072711120698771,0.055543987430317965,20,1.0
509,0.7090909090909091,-0.0747797892201743,0.05822681821956066,55,0.0005
510,1.0,-0.07588075880758803,,1,0.06666666666666667
511,1.0,-0.08035032733644762,,10,1.0
512,0.8275862068965517,-0.11265659087454703,0.15827103539956353,29,0.1
513,0.4166666666666667,-0.0850304141004192,0.09414714900513442,24,0.033334
514,0.5333333333333333,-0.08523160912046755,0.1442282842447926,45,0.0001332
515,0.48,-0.16121719969378104,0.10061914735539954,25,0.06666666666666667
516,0.7090909090909091,-0.0747797892201743,0.05822681821956066,55,0.0005
517,0.6666666666666666,-0.06792845300140345,0.05395752895752901,9,0.013329999999999998
518,0.8571428571428571,-0.10535502194874248,0.06938461538461543,7,1.0
519,0.875,-0.11828207344854057,0.6401273885350319,8,1.0
520,0.5,-0.13580511483737287,0.3947714296922253,8,1.0
521,0.75,-0.06792845300140345,0.04999999999999997,8,0.013329999999999998
522,1.0,-0.08948311737577522,,4,1.0
523,0.6111111111111112,-0.13164768096638643,0.17228740181733038,18,0.06666666666666667
524,0.775,-0.09923733790592561,0.13100916929439424,40,0.125
525,0.6842105263157895,-0.0970799901708517,0.12152166399076017,19,1.0
526,0.8,-0.14390251799516085,0.6850828729281766,5,0.1
527,0.5555555555555556,-0.07718518804622115,0.5125241555995453,9,0.05
528,0.6666666666666666,-0.11896424777163742,0.19337221633085894,6,1.0
529,0.6666666666666666,-0.06599999999999996,0.08000000000000007,3,1.0
530,0.5555555555555556,-0.08933935592774114,0.0834050265156592,18,1.0
531,0.7058823529411765,-0.08223795431693891,0.15499817098462068,17,0.16667
532,0.6875,-0.09351023089348943,0.05981021825607111,16,1.0
533,0.8461538461538461,-0.1350215022440375,0.11111111111111112,13,0.005
534,0.625,-0.06642919723661556,0.2811858889551621,16,0.5
535,0.6875,-0.0809991522301635,0.08945261363816437,16,0.1
536,0.3333333333333333,-0.07926574885273252,0.05776861252115054,3,1.0
537,0.875,-0.12359856271907974,0.18404605263157894,16,1.0
538,0.6875,-0.0809991522301635,0.08945261363816437,16,0.1
539,0.625,-0.1551870138362354,0.045538671981830425,8,1.0
540,0.5,-0.13289219826981905,0.04022271040846708,6,1.0
541,0.7777777777777778,-0.13337694383340143,0.09035207589123241,9,1.0
542,0.7037037037037037,-0.07620051843102307,0.05822681821956066,54,0.0005
543,0.8,-0.0796646026831785,0.38504155124653744,5,1.0
544,0.5714285714285714,-0.062390255025528044,0.1557218264080295,7,1.0
545,0.5,-0.12296123571939697,0.01709321977464307,4,1.2762815625000026
546,0.6,-0.06717671998098246,0.2811858889551621,15,0.5
547,0.8333333333333334,-0.12584340708639524,0.3758933457859069,30,1.0
548,0.42857142857142855,-0.09133180116993961,0.05255136539196712,7,1.0
549,0.7333333333333333,-0.1349782099214312,0.044048099789114746,15,0.133332
550,0.7,-0.12643662896582888,0.2021462577105927,30,0.002
551,0.6666666666666666,-0.1913300320358572,0.0757035966329394,6,1.0
552,0.5,-0.0719789193732456,0.15386300813014422,16,1.0
553,0.75,-0.1025522402291086,0.08690009282062983,16,0.07142857142857142
554,0.7058823529411765,-0.08223795431693891,0.15499817098462068,17,0.16667
555,0.8275862068965517,-0.12053835917491067,0.3758933457859069,29,1.0
556,0.8133333333333334,-0.11707684172850148,0.17148119777914334,75,1.0
557,0.75,-0.1620077408946273,0.26694915254237306,4,1.0
558,1.0,-0.10768444860948127,,6,1.0
559,0.6666666666666666,-0.1913300320358572,0.0757035966329394,6,1.0
560,0.7,-0.12643662896582888,0.2021462577105927,30,0.002
561,0.8333333333333334,-0.1305342344790233,0.11111111111111112,12,0.005
562,0.75,-0.09108359133126932,0.38504155124653744,4,1.0
563,0.8148148148148148,-0.10224421022146973,0.1800017397869615,27,0.1
564,0.6153846153846154,-0.12361771015781008,0.07983613705456818,13,0.007352941176470588
565,0.7333333333333333,-0.1349782099214312,0.044048099789114746,15,0.133332
566,0.6666666666666666,-0.12361771015781008,0.07741995617191072,12,0.007352941176470588
567,0.8243243243243243,-0.11707684172850148,0.1816046309274053,74,1.0
568,0.4375,-0.10641114172643573,0.1818718464089707,16,1.0
569,0.8148148148148148,-0.13551008054458444,0.10984594926352172,81,1.0
570,0.5,-0.08665002438361913,0.5125241555995453,8,0.05
571,1.0,-0.08555054923570027,,5,0.0004
572,0.8,-0.10289773096194446,0.5409200015739974,10,1.0
573,0.7169811320754716,-0.07620051843102307,0.061978020966611896,53,0.0005
574,0.8,-0.05948803596376663,0.2905263157894737,5,0.4
575,0.25,-0.18000000000000008,0.07000670346510403,4,1.0
576,1.0,-0.14390251799516085,,4,0.1
577,0.821917808219178,-0.11782039295537747,0.1816046309274053,73,1.0
578,0.7115384615384616,-0.07580581358588452,0.061978020966611896,52,0.0005
579,0.821917808219178,-0.11782039295537747,0.1816046309274053,73,1.0
580,0.7254901960784313,-0.07580581358588452,0.06547063708216723,51,0.0005
581,0.5294117647058824,-0.08472661830967258,0.0834050265156592,17,1.0
582,0.5555555555555556,-0.06945795679606884,0.07182267193162518,9,1.0
583,0.9285714285714286,-0.11365665791755383,0.009132420091324209,14,0.005
584,0.8,-0.11549690108395383,1.619047619047619,5,1.0
585,0.8571428571428571,-0.12258618220253494,0.6401273885350319,7,1.0
586,0.5882352941176471,-0.12315072799477582,0.17228740181733038,17,0.06666666666666667
587,0.7272727272727273,-0.13128354635758427,0.02367965367965365,11,2.25
588,0.5714285714285714,-0.1709237380127174,0.045538671981830425,7,1.0
589,0.7272727272727273,-0.07605047815719351,0.045432544604208494,11,0.3333333333333333
590,0.7142857142857143,-0.13999546554254957,0.044048099789114746,14,0.133332
591,0.7272727272727273,-0.12361771015781008,0.058091573083080335,11,0.007352941176470588
592,0.75,-0.08223795431693891,0.17133392062732755,16,0.16667
593,0.8846153846153846,-0.13245454517871846,0.18543290043290048,26,0.06666666666666667
594,0.6666666666666666,-0.07662538699690397,0.38504155124653744,3,1.0
595,0.625,-0.10198445118399171,0.11524494178343916,16,0.03333333333333333
596,0.5,-0.07430340557275535,0.38504155124653744,2,1.0
597,0.4782608695652174,-0.1676436436850817,0.10762563018639461,23,0.06666666666666667
598,0.8888888888888888,-0.10289773096194446,0.21827411167512686,9,1.0
599,0.7142857142857143,-0.13999546554254957,0.044048099789114746,14,0.133332
600,0.75,-0.05517132710363229,0.2905263157894737,4,0.4
601,0.7333333333333333,-0.08349403628833527,0.17133392062732755,15,0.16667
602,0.5789473684210527,-0.06919520113680816,0.1148386023560769,19,1.0
603,0.4666666666666667,-0.10641114172643573,0.1937724938767587,15,1.0
604,1.0,-0.08976705732460205,,4,0.0004
605,0.8333333333333334,-0.10760285110615202,0.6401273885350319,6,1.0
606,1.0,-0.05517132710363229,,3,0.4
607,0.6666666666666666,-0.09982239576886831,0.12152166399076017,18,1.0
608,0.8181818181818182,-0.11834958515098447,0.11111111111111112,11,0.005
609,0.5,-0.07430340557275535,0.38504155124653744,2,1.0
610,0.6428571428571429,-0.09023554631825512,0.47549868452171545,14,1.0
611,0.9166666666666666,-0.0880266630667584,0.2566044822837111,24,1.0
612,0.825,-0.13551008054458444,0.11395781877698874,80,1.0
613,0.8181818181818182,-0.11834958515098447,0.11111111111111112,11,0.005
614,0.5,-0.1383096901083251,0.21684871278652845,10,0.06666666666666667
615,0.8076923076923077,-0.10505378007757575,0.1800017397869615,26,0.1
616,0.5714285714285714,-0.13580511483737287,0.45131827623884835,7,1.0
617,1.0,-0.22078840178999695,,5,1.0
618,0.8,-0.1212924567431852,0.144578313253012,10,1.0
619,0.4,-0.28647535005834307,0.045538671981830425,5,1.0
620,0.45454545454545453,-0.14496930790587942,0.10762563018639461,22,0.06666666666666667
621,0.7142857142857143,-0.13999546554254957,0.044048099789114746,14,0.133332
622,0.7777777777777778,-0.14021393036114133,0.032957793061153,9,0.007352941176470588
623,0.6923076923076923,-0.14236784306987615,0.044048099789114746,13,0.133332
624,0.5555555555555556,-0.1383096901083251,0.2466651882078696,9,0.06666666666666667
625,0.8333333333333334,-0.10760285110615202,0.6401273885350319,6,1.0
626,0.8,-0.09910862982951099,0.11111111111111112,10,0.005
627,0.7,-0.12643662896582888,0.2021462577105927,30,0.002
628,0.5,-0.15543246080880488,0.45131827623884835,6,1.0
629,0.7333333333333333,-0.08349403628833527,0.17133392062732755,15,0.16667
630,0.8571428571428571,-0.08792920533097319,0.07682655332928547,21,0.125
631,0.8,-0.08652376590289204,0.6401273885350319,5,1.0
632,0.5,-0.0665744873849054,0.2466651882078696,8,0.06666666666666667
633,0.8333333333333334,-0.13531292241678303,0.11185666813935018,78,1.0
634,0.7446808510638298,-0.08676445677339498,0.09395965608310172,47,1.1550000000000002
635,0.7,-0.12643662896582888,0.2021462577105927,30,0.002
636,0.5555555555555556,-0.06945795679606884,0.07182267193162518,9,1.0
637,0.7058823529411765,-0.09982239576886831,0.1196755174884502,17,1.0
638,0.5,-0.09326366960514755,0.07634681601789625,14,1.0
639,0.6730769230769231,-0.12150394973500561,0.21700799703575366,52,1.0
640,0.6,-0.04359892062366181,0.07768475725840403,10,1.0
641,0.7142857142857143,-0.0770452504547127,0.06547063708216723,49,0.0005
642,0.6666666666666666,-0.12296123571939697,0.014955670318516981,3,1.2762815625000026
643,0.7142857142857143,-0.14104115639258613,0.032957793061153,7,0.007352941176470588
644,0.7241379310344828,-0.12643662896582888,0.20512621599673417,29,0.002
645,0.7058823529411765,-0.09982239576886831,0.1196755174884502,17,1.0
646,0.9090909090909091,-0.11404385415832,0.666040335713391,11,0.03333333333333333
647,0.6666666666666666,-0.12296123571939697,0.014955670318516981,3,1.2762815625000026
648,0.725,-0.12713704292995118,0.10972133322209285,80,0.125
649,0.9090909090909091,-0.11404385415832,0.666040335713391,11,0.03333333333333333
650,0.6923076923076923,-0.14236784306987615,0.044048099789114746,13,0.133332
651,0.5,-0.062378167641325595,0.014955670318516981,2,1.2762815625000026
652,0.4090909090909091,-0.09325723666835345,0.09723083999365752,22,0.033334
653,0.9,-0.10710755037198953,0.666040335713391,10,0.03333333333333333
654,0.84,-0.10193216621493101,0.36135822875014845,25,0.05
655,1.0,-0.0771296296296297,,1,0.1
656,0.42857142857142855,-0.0842808058065741,0.15386300813014422,14,1.0
657,0.9,-0.10710755037198953,0.666040335713391,10,0.03333333333333333
658,0.8529411764705882,-0.1386831971168391,0.08210922323071965,34,5e-05
659,0.6666666666666666,-0.14132093598014997,0.044048099789114746,12,0.133332
660,0.7142857142857143,-0.10198445118399171,0.17974496372366075,14,0.03333333333333333
661,0.7142857142857143,-0.11894893660459652,0.20512621599673417,28,0.002
662,0.6923076923076923,-0.07762626881930088,0.17133392062732755,13,0.16667
663,0.8787878787878788,-0.1386831971168391,0.09309454430557512,33,5e-05
664,0.6,-0.06635198765635796,0.0927388155310145,20,1.4641000000000004
665,0.8888888888888888,-0.10457242728950733,0.666040335713391,9,0.03333333333333333
666,0.7142857142857143,-0.11894893660459652,0.20512621599673417,28,0.002
667,0.7391304347826086,-0.08324007589633581,0.09395965608310172,46,1.1550000000000002
668,0.8441558441558441,-0.13531292241678303,0.11342470227680515,77,1.0
669,0.6666666666666666,-0.06571571956868755,0.17133392062732755,12,0.16667
670,0.7407407407407407,-0.11894893660459652,0.2266155059644438,27,0.002
671,0.8787878787878788,-0.1386831971168391,0.09309454430557512,33,5e-05
672,0.65,-0.09565691338923513,0.13644201904861855,20,0.0013333333333333333
673,0.875,-0.10590590329685193,0.666040335713391,8,0.03333333333333333
674,1.0,-0.09471323838098744,,7,1.0
675,0.72,-0.10599618727623289,0.16242703931153032,25,0.1
676,0.6875,-0.0945720901500602,0.1196755174884502,16,1.0
677,0.42857142857142855,-0.12802991016344134,0.10762563018639461,21,0.06666666666666667
678,0.6,-0.06998187436571672,0.3234256423665491,10,0.0004
679,0.7777777777777778,-0.11176324612094489,0.11111111111111112,9,0.005
680,1.0,-0.07072187883048534,,6,1.0
681,1.0,-0.1891617675080023,,4,1.0
682,0.7777777777777778,-0.0861508902392372,0.004892238529683977,9,0.3333333333333333
683,0.7333333333333333,-0.0945720901500602,0.039990637074547336,15,1.0
684,0.6,-0.06165818384091226,0.1370873786407767,5,1.0
685,0.5,-0.0675718725718726,0.2216740783092984,6,1.0
686,0.7419354838709677,-0.07201538849755193,0.13756012723649033,93,8.333500000000001e-05
687,0.6666666666666666,-0.1408045207419716,0.044048099789114746,9,0.133332
688,0.6,-0.06814718700996789,0.17133392062732755,10,0.16667
689,0.625,-0.1528939963189374,0.044048099789114746,8,0.133332
690,0.4090909090909091,-0.09325723666835345,0.09723083999365752,22,0.033334
691,0.5,-0.0675718725718726,0.2216740783092984,6,1.0
692,0.7692307692307693,-0.11894893660459652,0.23879575001447542,26,0.002
693,0.7857142857142857,-0.0945720901500602,0.039990637074547336,14,1.0
694,1.0,-0.08600414078674945,,3,0.0004
695,0.8148148148148148,-0.11049306312606495,0.1550240777926521,27,1.0
696,0.625,-0.1528939963189374,0.044048099789114746,8,0.133332
697,0.7222222222222222,-0.09565691338923513,0.1757308113800507,18,0.0013333333333333333
698,0.7692307692307693,-0.11894893660459652,0.23879575001447542,26,0.002
699,0.5,-0.11641161561066528,0.029846360496093297,6,1.0
700,0.7333333333333333,-0.07917076345254384,0.09395965608310172,45,1.1550000000000002
701,1.0,-0.08600414078674945,,3,0.0004
702,0.8461538461538461,-0.0945720901500602,0.056801242236024826,13,1.0
703,0.7647058823529411,-0.09565691338923513,0.21892386925464918,17,0.0013333333333333333
704,0.9032258064516129,-0.1396068644131365,0.10031653526457633,31,5e-05
705,0.6923076923076923,-0.10055688621719443,0.17974496372366075,13,0.03333333333333333
706,0.8333333333333334,-0.09884411397988105,0.056801242236024826,12,1.0
707,0.6,-0.16435183477779824,0.027870326299645698,5,1.0
708,0.8666666666666667,-0.09565691338923513,0.19497024563180554,15,0.0013333333333333333
709,0.5,-0.04899476332139655,0.27151128234519945,6,0.25
710,0.9090909090909091,-0.09884411397988105,0.0864285714285715,11,1.0
711,0.9090909090909091,-0.1038836974933131,0.08706048208757174,22,1.0
712,0.6666666666666666,-0.11388254429678851,,3,0.1
713,0.5,-0.03954609929078018,0.1370873786407767,4,1.0
714,0.8333333333333334,-0.13991017163824265,0.18404605263157894,12,1.0
715,0.75,-0.0656992193128935,0.026817007932115867,8,1.0
716,0.896551724137931,-0.14346393991082823,0.10031653526457633,29,5e-05
717,1.0,-0.09311435573617025,,5,1.0
718,0.7692307692307693,-0.10507430633349216,0.05476616071627078,13,0.0005333333333333334
719,0.7142857142857143,-0.103184884458392,0.08690009282062983,14,0.07142857142857142
720,0.5,-0.060840637985620276,0.1557218264080295,6,1.0
721,0.8,-0.10693568256460059,0.1800017397869615,25,0.1
722,0.8,-0.14702430852485393,0.11805555555555566,5,1.0
723,0.38461538461538464,-0.0729161080721834,0.15386300813014422,13,1.0
724,0.8,-0.10693568256460059,0.1800017397869615,25,0.1
725,0.6666666666666666,-0.06867294806298588,0.1914316491302133,6,1.0
726,0.5,-0.060840637985620276,0.1557218264080295,6,1.0
727,0.5,-0.105562137049942,0.12168023802067024,4,0.04
728,0.3333333333333333,-0.0070921985815602905,0.1370873786407767,3,1.0
729,0.25,-0.17511520737327185,0.1557218264080295,4,1.0
730,0.9,-0.09166219978750735,0.0472103004291845,10,0.2
731,0.8333333333333334,-0.1178053366833186,0.06938461538461543,6,1.0
732,0.7,-0.11010242931419732,0.58685031720086,10,0.0007407407407407407
733,0.9,-0.09166219978750735,0.0472103004291845,10,0.2
734,0.7857142857142857,-0.18210860237257845,0.4505233817715193,14,0.06666666666666667
735,0.75,-0.03668074283636812,0.042240995998221564,4,1.0
736,0.6666666666666666,-0.14475275675377897,0.28801169590643283,3,1.0
737,0.5454545454545454,-0.10452302636141482,0.19993562253184985,11,1.0
738,0.5,-0.0070921985815602905,0.19417475728155334,2,1.0
739,0.5,-0.008381689232752999,0.20333839150227617,2,1.0
740,0.8928571428571429,-0.14583171099040743,0.10031653526457633,28,5e-05
741,0.8888888888888888,-0.07061069542475353,0.12793733681462147,9,1.0
742,0.5454545454545454,-0.10452302636141482,0.19993562253184985,11,1.0
743,0.0,,0.2835305557386776,2,0.0005
744,0.5,-0.17511520737327185,0.017857142857142873,2,1.0
745,0.875,-0.08435645912301314,0.09613798275215597,16,0.2
746,0.6363636363636364,-0.09433575362417916,0.22562335565214434,11,1.0
747,0.875,-0.10725652786427141,0.08097165991902834,16,1.0
748,0.6363636363636364,-0.07545306383269658,0.14202009156271617,11,0.08333
749,0.8333333333333334,-0.05088641300561819,0.012499999999999956,6,1.0
750,0.5,-0.22048500962211956,0.044048099789114746,6,0.133332
751,0.782608695652174,-0.13104377229281713,0.3824867648895923,23,0.005
752,0.68,-0.11910149969791707,0.22347768033094223,50,1.0
753,0.9166666666666666,-0.09099055126488366,0.030658838878017063,12,0.1
754,0.88,-0.13036088778234683,0.18543290043290048,25,0.06666666666666667
755,0.782608695652174,-0.13104377229281713,0.3824867648895923,23,0.005
756,1.0,-0.20057928107866582,,2,1.0
757,0.7,-0.07545306383269658,0.14513569964137732,10,0.08333
758,0.6470588235294118,-0.06128101912815412,0.04104127803963079,17,1.0
759,0.7647058823529411,-0.1100986089267792,0.06582923083144851,34,1.0
760,0.8,-0.11359583397284023,0.5579060133700852,15,1.0
761,0.7333333333333333,-0.07765336923925281,0.1050457558500078,15,1.0
762,0.625,-0.11190018261890211,,8,0.1
763,1.0,-0.06902621711506499,,5,1.0
764,0.6,-0.22048500962211956,0.04130434782608695,5,0.133332
765,0.7555555555555555,-0.12079019955775078,0.35044041457991093,45,0.4
766,0.7692307692307693,-0.11894893660459652,0.23879575001447542,26,0.002
767,1.0,-0.12916666666666668,,2,1.0
768,0.5,-0.27557380738073806,0.04130434782608695,4,0.133332
769,0.8461538461538461,-0.10020731295060833,0.8278769841269841,13,1.0
770,0.8888888888888888,-0.07061069542475353,0.12793733681462147,9,1.0
771,1.0,-0.15155138339920948,,2,1.0
772,0.9166666666666666,-0.10020731295060833,1.544642857142857,12,1.0
773,0.75,-0.0853578567942616,0.004892238529683977,8,0.3333333333333333
774,0.6666666666666666,-0.27557380738073806,0.0724637681159421,3,0.133332
775,0.9230769230769231,-0.10066427796140796,0.009132420091324209,13,0.005
776,0.5,-0.3240740740740741,0.08860759493670879,2,1.0
777,1.0,-0.034965034965034995,,1,1.0
778,0.6,-0.0833197705556253,0.0750479243786357,5,1.0
779,0.8888888888888888,-0.07061069542475353,0.12793733681462147,9,1.0
780,1.0,-0.0490185325491277,,2,0.14286
781,0.0,,0.2835305557386776,2,0.0005
782,0.5,-0.09679190617537951,0.2811652597282412,12,1.0
783,0.9285714285714286,-0.12302433517485231,0.10948905109489034,14,0.006666666666666667
784,1.0,-0.09149998301988031,,3,1.0
785,0.8,-0.07840090090090089,0.04999999999999997,5,0.013329999999999998
786,0.7142857142857143,-0.0779217562704553,0.23536783134306355,7,1.0
787,,,,0,
788,0.5,-0.3728813559322034,0.26694915254237306,2,1.0
789,0.7692307692307693,-0.11894893660459652,0.23879575001447542,26,0.002
790,0.6666666666666666,-0.16465201465201465,0.0181818181818182,3,1.0
791,0.0,,0.2835305557386776,2,0.0005
792,0.6521739130434783,-0.10589268434494158,0.3742635246288742,23,0.05
793,0.8,-0.1416260402235176,0.06938461538461543,5,1.0
794,1.0,-0.293233082706767,,1,1.0
795,0.0,,0.08823529411764713,1,1.0
796,0.8780487804878049,-0.13721816054032307,0.23458161780851994,41,0.002857142857142857
797,0.5,-0.06589968110784193,0.03415738407500807,4,1.0
798,0.875,-0.13711183377531982,0.23458161780851994,40,0.002857142857142857
799,0.6818181818181818,-0.10589268434494158,0.39628768920026913,22,0.05
800,0.9090909090909091,-0.09185723550382151,0.014539579967689798,11,0.5078125
801,0.6666666666666666,-0.1104312374284038,0.39628768920026913,21,0.05
802,0.7,-0.1104312374284038,0.444545227040323,20,0.05
803,0.6666666666666666,-0.06867294806298588,0.1914316491302133,6,1.0
804,0.5,-0.21561866125760648,0.027870326299645698,4,1.0
805,1.0,-0.14702430852485393,,4,1.0
806,0.5,-0.11263736263736267,0.0181818181818182,2,1.0
807,0.5,-0.07913539492647166,0.11949950578214834,18,0.25
808,0.0,,0.13935144609991235,1,1.0
809,0.0,,0.0746753246753247,1,0.0005
810,0.9,-0.09998965379725994,0.0184814351272424,20,0.1
811,1.0,-0.065383002516075,,2,1.0
812,0.875,-0.06228851200236927,0.12793733681462147,8,1.0
813,1.0,-0.09825105313943462,,3,1.0
814,0.7916666666666666,-0.10392192496234023,0.15064224637541201,48,0.011111111111111112
815,0.45454545454545453,-0.10426462325952954,0.12779745939878498,11,0.125
816,0.8088235294117647,-0.11203524478015091,0.1816046309274053,68,1.0
817,0.75,-0.05545576244371425,0.3098591549295776,4,1.0
818,0.7727272727272727,-0.11938603230341366,0.3824867648895923,22,0.005
819,0.7272727272727273,-0.09881566668801336,0.05476616071627078,11,0.0005333333333333334
